time	V(out_1)	V(out_2)	V(out_3)	V(out_4)
1.526762035633350e-01	3.708745e-01	3.765438e-01	3.708158e-01	3.764946e-01
1.527786035633380e-01	3.707258e-01	3.763818e-01	3.706672e-01	3.763327e-01
1.528810035633409e-01	3.705778e-01	3.762205e-01	3.705194e-01	3.761716e-01
1.529834035633439e-01	3.704304e-01	3.760599e-01	3.703721e-01	3.760111e-01
1.530858035633468e-01	3.702836e-01	3.758999e-01	3.702255e-01	3.758513e-01
1.531882035633498e-01	3.701374e-01	3.757406e-01	3.700795e-01	3.756922e-01
1.532906035633527e-01	3.699919e-01	3.755820e-01	3.699341e-01	3.755337e-01
1.533930035633556e-01	3.698469e-01	3.754241e-01	3.697893e-01	3.753759e-01
1.534954035633586e-01	3.697026e-01	3.752668e-01	3.696451e-01	3.752188e-01
1.535978035633615e-01	3.695588e-01	3.751101e-01	3.695016e-01	3.750623e-01
1.537002035633645e-01	3.694157e-01	3.749542e-01	3.693586e-01	3.749065e-01
1.538026035633674e-01	3.692731e-01	3.747989e-01	3.692162e-01	3.747513e-01
1.539050035633704e-01	3.691311e-01	3.746442e-01	3.690744e-01	3.745968e-01
1.539196178490851e-01	3.691109e-01	3.746222e-01	3.690542e-01	3.745748e-01
1.539342321347998e-01	3.690907e-01	3.746002e-01	3.690340e-01	3.745528e-01
1.539488464205145e-01	3.690705e-01	3.745782e-01	3.690139e-01	3.745308e-01
1.539634607062292e-01	3.690504e-01	3.745562e-01	3.689937e-01	3.745088e-01
1.539780749919439e-01	3.690302e-01	3.745342e-01	3.689736e-01	3.744869e-01
1.539926892776586e-01	3.690101e-01	3.745123e-01	3.689534e-01	3.744650e-01
1.540073035633733e-01	3.689899e-01	3.744903e-01	3.689333e-01	3.744430e-01
1.540074035633733e-01	3.689898e-01	3.744902e-01	3.689331e-01	3.744429e-01
1.540220178490880e-01	3.689696e-01	3.744682e-01	3.689130e-01	3.744210e-01
1.540366321348027e-01	3.689495e-01	3.744463e-01	3.688930e-01	3.743991e-01
1.540512464205174e-01	3.689294e-01	3.744244e-01	3.688729e-01	3.743772e-01
1.540658607062321e-01	3.689093e-01	3.744025e-01	3.688528e-01	3.743553e-01
1.540804749919468e-01	3.688892e-01	3.743806e-01	3.688327e-01	3.743335e-01
1.540950892776616e-01	3.688692e-01	3.743588e-01	3.688127e-01	3.743116e-01
1.541097035633762e-01	3.688491e-01	3.743369e-01	3.687927e-01	3.742898e-01
1.541098035633763e-01	3.688489e-01	3.743367e-01	3.687925e-01	3.742896e-01
1.541244178490909e-01	3.688289e-01	3.743149e-01	3.687725e-01	3.742678e-01
1.541390321348057e-01	3.688089e-01	3.742931e-01	3.687525e-01	3.742460e-01
1.541536464205204e-01	3.687889e-01	3.742713e-01	3.687325e-01	3.742242e-01
1.541682607062351e-01	3.687689e-01	3.742495e-01	3.687125e-01	3.742024e-01
1.541828749919498e-01	3.687489e-01	3.742277e-01	3.686925e-01	3.741807e-01
1.541974892776645e-01	3.687289e-01	3.742059e-01	3.686725e-01	3.741589e-01
1.542121035633792e-01	3.687089e-01	3.741842e-01	3.686526e-01	3.741372e-01
1.542122035633792e-01	3.687087e-01	3.741840e-01	3.686525e-01	3.741370e-01
1.543146035633821e-01	3.685691e-01	3.740319e-01	3.685130e-01	3.739850e-01
1.544170035633851e-01	3.684300e-01	3.738804e-01	3.683740e-01	3.738337e-01
1.545194035633880e-01	3.682915e-01	3.737295e-01	3.682357e-01	3.736829e-01
1.546218035633910e-01	3.681536e-01	3.735792e-01	3.680979e-01	3.735328e-01
1.547242035633939e-01	3.680162e-01	3.734296e-01	3.679607e-01	3.733833e-01
1.548266035633969e-01	3.678794e-01	3.732805e-01	3.678240e-01	3.732344e-01
1.549290035633998e-01	3.677431e-01	3.731321e-01	3.676879e-01	3.730861e-01
1.550314035634028e-01	3.676074e-01	3.729843e-01	3.675523e-01	3.729384e-01
1.551338035634057e-01	3.674722e-01	3.728370e-01	3.674173e-01	3.727913e-01
1.552362035634086e-01	3.673376e-01	3.726904e-01	3.672828e-01	3.726448e-01
1.552508178491233e-01	3.673184e-01	3.726695e-01	3.672633e-01	3.726239e-01
1.552654321348381e-01	3.672992e-01	3.726486e-01	3.672443e-01	3.726030e-01
1.552800464205528e-01	3.672801e-01	3.726278e-01	3.672258e-01	3.725823e-01
1.552946607062675e-01	3.672610e-01	3.726071e-01	3.672077e-01	3.725616e-01
1.553092749919822e-01	3.672420e-01	3.725865e-01	3.671901e-01	3.725410e-01
1.553238892776969e-01	3.672229e-01	3.725660e-01	3.671730e-01	3.725205e-01
1.553385035634116e-01	3.672039e-01	3.725456e-01	3.671564e-01	3.725001e-01
1.553386035634116e-01	3.672038e-01	3.725455e-01	3.671564e-01	3.725000e-01
1.553532178491263e-01	3.671849e-01	3.725252e-01	3.671407e-01	3.724797e-01
1.553678321348410e-01	3.671660e-01	3.725051e-01	3.671267e-01	3.724597e-01
1.553824464205557e-01	3.671472e-01	3.724853e-01	3.671141e-01	3.724399e-01
1.553970607062704e-01	3.671285e-01	3.724657e-01	3.671030e-01	3.724204e-01
1.554116749919851e-01	3.671098e-01	3.724464e-01	3.670935e-01	3.724011e-01
1.554262892776998e-01	3.670913e-01	3.724273e-01	3.670855e-01	3.723820e-01
1.554409035634145e-01	3.670728e-01	3.724084e-01	3.670790e-01	3.723631e-01
1.554410035634145e-01	3.670726e-01	3.724083e-01	3.670790e-01	3.723630e-01
1.554556178491292e-01	3.670542e-01	3.723898e-01	3.670746e-01	3.723445e-01
1.554702321348440e-01	3.670359e-01	3.723716e-01	3.670727e-01	3.723263e-01
1.554848464205587e-01	3.670178e-01	3.723539e-01	3.670734e-01	3.723086e-01
1.554994607062734e-01	3.669997e-01	3.723365e-01	3.670767e-01	3.722913e-01
1.555140749919880e-01	3.669818e-01	3.723195e-01	3.670826e-01	3.722743e-01
1.555286892777028e-01	3.669640e-01	3.723029e-01	3.670910e-01	3.722577e-01
1.555433035634175e-01	3.669463e-01	3.722867e-01	3.671020e-01	3.722415e-01
1.555434035634175e-01	3.669462e-01	3.722866e-01	3.671021e-01	3.722414e-01
1.555580178491322e-01	3.669287e-01	3.722709e-01	3.671163e-01	3.722257e-01
1.555726321348469e-01	3.669113e-01	3.722557e-01	3.671340e-01	3.722106e-01
1.555872464205616e-01	3.668941e-01	3.722411e-01	3.671554e-01	3.721960e-01
1.556018607062763e-01	3.668770e-01	3.722270e-01	3.671804e-01	3.721819e-01
1.556164749919910e-01	3.668601e-01	3.722135e-01	3.672091e-01	3.721684e-01
1.556310892777057e-01	3.668434e-01	3.722005e-01	3.672413e-01	3.721554e-01
1.556457035634204e-01	3.668268e-01	3.721881e-01	3.672772e-01	3.721430e-01
1.556458035634204e-01	3.668267e-01	3.721880e-01	3.672775e-01	3.721429e-01
1.556604178491351e-01	3.668104e-01	3.721762e-01	3.673176e-01	3.721312e-01
1.556750321348498e-01	3.667942e-01	3.721651e-01	3.673623e-01	3.721201e-01
1.556896464205645e-01	3.667782e-01	3.721546e-01	3.674117e-01	3.721097e-01
1.557042607062792e-01	3.667624e-01	3.721449e-01	3.674657e-01	3.721000e-01
1.557188749919939e-01	3.667469e-01	3.721359e-01	3.675244e-01	3.720910e-01
1.557334892777087e-01	3.667315e-01	3.721276e-01	3.675877e-01	3.720827e-01
1.557481035634234e-01	3.667164e-01	3.721200e-01	3.676557e-01	3.720751e-01
1.557482035634234e-01	3.667163e-01	3.721199e-01	3.676562e-01	3.720750e-01
1.557628178491381e-01	3.667014e-01	3.721131e-01	3.677294e-01	3.720682e-01
1.557774321348528e-01	3.666867e-01	3.721071e-01	3.678082e-01	3.720622e-01
1.557920464205675e-01	3.666723e-01	3.721019e-01	3.678926e-01	3.720571e-01
1.558066607062822e-01	3.666581e-01	3.720976e-01	3.679827e-01	3.720528e-01
1.558212749919969e-01	3.666442e-01	3.720941e-01	3.680784e-01	3.720493e-01
1.558358892777116e-01	3.666305e-01	3.720915e-01	3.681798e-01	3.720467e-01
1.558505035634263e-01	3.666171e-01	3.720897e-01	3.682867e-01	3.720450e-01
1.558506035634263e-01	3.666170e-01	3.720897e-01	3.682875e-01	3.720449e-01
1.558652178491410e-01	3.666038e-01	3.720888e-01	3.684006e-01	3.720441e-01
1.558798321348557e-01	3.665909e-01	3.720889e-01	3.685203e-01	3.720442e-01
1.558944464205704e-01	3.665783e-01	3.720900e-01	3.686465e-01	3.720453e-01
1.559090607062851e-01	3.665660e-01	3.720921e-01	3.687792e-01	3.720474e-01
1.559236749919998e-01	3.665539e-01	3.720951e-01	3.689185e-01	3.720504e-01
1.559382892777146e-01	3.665422e-01	3.720991e-01	3.690643e-01	3.720544e-01
1.559529035634293e-01	3.665307e-01	3.721040e-01	3.692167e-01	3.720594e-01
1.559530035634293e-01	3.665306e-01	3.721041e-01	3.692178e-01	3.720594e-01
1.559676178491440e-01	3.665195e-01	3.721101e-01	3.693772e-01	3.720655e-01
1.559822321348587e-01	3.665086e-01	3.721172e-01	3.695439e-01	3.720726e-01
1.559968464205734e-01	3.664981e-01	3.721254e-01	3.697180e-01	3.720808e-01
1.560114607062881e-01	3.664879e-01	3.721347e-01	3.698995e-01	3.720901e-01
1.560260749920028e-01	3.664779e-01	3.721451e-01	3.700883e-01	3.721005e-01
1.560406892777175e-01	3.664684e-01	3.721565e-01	3.702845e-01	3.721120e-01
1.560553035634322e-01	3.664591e-01	3.721691e-01	3.704880e-01	3.721246e-01
1.560554035634322e-01	3.664590e-01	3.721692e-01	3.704894e-01	3.721247e-01
1.560700178491469e-01	3.664501e-01	3.721829e-01	3.707007e-01	3.721384e-01
1.560846321348616e-01	3.664415e-01	3.721978e-01	3.709201e-01	3.721534e-01
1.560992464205763e-01	3.664332e-01	3.722140e-01	3.711475e-01	3.721695e-01
1.561138607062910e-01	3.664253e-01	3.722313e-01	3.713830e-01	3.721868e-01
1.561284749920057e-01	3.664178e-01	3.722497e-01	3.716266e-01	3.722053e-01
1.561430892777204e-01	3.664105e-01	3.722694e-01	3.718782e-01	3.722250e-01
1.561577035634351e-01	3.664036e-01	3.722903e-01	3.721378e-01	3.722459e-01
1.561578035634351e-01	3.664036e-01	3.722904e-01	3.721396e-01	3.722461e-01
1.562602035634381e-01	3.663656e-01	3.724723e-01	3.741996e-01	3.724280e-01
1.563626035634410e-01	3.663460e-01	3.727181e-01	3.766937e-01	3.726740e-01
1.564650035634440e-01	3.663453e-01	3.730302e-01	3.796384e-01	3.729862e-01
1.565674035634469e-01	3.663639e-01	3.734095e-01	3.830423e-01	3.733657e-01
1.566698035634499e-01	3.664016e-01	3.738561e-01	3.869059e-01	3.738123e-01
1.567722035634528e-01	3.664579e-01	3.743683e-01	3.912214e-01	3.743248e-01
1.568746035634558e-01	3.665321e-01	3.749438e-01	3.959729e-01	3.749004e-01
1.569770035634587e-01	3.666230e-01	3.755788e-01	4.011374e-01	3.755355e-01
1.570794035634616e-01	3.667294e-01	3.762687e-01	4.066853e-01	3.762255e-01
1.570845178491761e-01	3.667351e-01	3.763045e-01	4.069718e-01	3.762613e-01
1.570896321348905e-01	3.667409e-01	3.763404e-01	4.072592e-01	3.762973e-01
1.570947464206049e-01	3.667466e-01	3.763765e-01	4.075474e-01	3.763333e-01
1.570998607063194e-01	3.667524e-01	3.764126e-01	4.078365e-01	3.763695e-01
1.571049749920338e-01	3.667583e-01	3.764489e-01	4.081264e-01	3.764058e-01
1.571100892777482e-01	3.667641e-01	3.764853e-01	4.084172e-01	3.764422e-01
1.571152035634627e-01	3.667700e-01	3.765219e-01	4.087088e-01	3.764787e-01
1.571247035634629e-01	3.667810e-01	3.765900e-01	4.092528e-01	3.765469e-01
1.571342035634632e-01	3.667922e-01	3.766586e-01	4.097996e-01	3.766155e-01
1.571437035634635e-01	3.668037e-01	3.767276e-01	4.103492e-01	3.766845e-01
1.571532035634638e-01	3.668154e-01	3.767970e-01	4.109015e-01	3.767539e-01
1.571627035634640e-01	3.668275e-01	3.768668e-01	4.114566e-01	3.768237e-01
1.571722035634643e-01	3.668398e-01	3.769370e-01	4.120145e-01	3.768940e-01
1.571817035634646e-01	3.668523e-01	3.770077e-01	4.125751e-01	3.769646e-01
1.571818035634646e-01	3.668525e-01	3.770084e-01	4.125810e-01	3.769654e-01
1.571964178491793e-01	3.668724e-01	3.771179e-01	4.134489e-01	3.770749e-01
1.572110321348940e-01	3.668937e-01	3.772284e-01	4.143227e-01	3.771854e-01
1.572256464206087e-01	3.669165e-01	3.773399e-01	4.152023e-01	3.772969e-01
1.572402607063234e-01	3.669407e-01	3.774524e-01	4.160878e-01	3.774094e-01
1.572548749920381e-01	3.669664e-01	3.775658e-01	4.169792e-01	3.775229e-01
1.572694892777528e-01	3.669935e-01	3.776803e-01	4.178765e-01	3.776374e-01
1.572841035634675e-01	3.670220e-01	3.777958e-01	4.187796e-01	3.777528e-01
1.572842035634675e-01	3.670222e-01	3.777966e-01	4.187858e-01	3.777536e-01
1.572988178491822e-01	3.670526e-01	3.779130e-01	4.196945e-01	3.778701e-01
1.573134321348970e-01	3.670855e-01	3.780305e-01	4.206082e-01	3.779876e-01
1.573280464206117e-01	3.671208e-01	3.781490e-01	4.215268e-01	3.781061e-01
1.573426607063264e-01	3.671585e-01	3.782684e-01	4.224505e-01	3.782256e-01
1.573572749920411e-01	3.671986e-01	3.783889e-01	4.233791e-01	3.783461e-01
1.573718892777558e-01	3.672411e-01	3.785104e-01	4.243128e-01	3.784676e-01
1.573865035634705e-01	3.672861e-01	3.786329e-01	4.252514e-01	3.785901e-01
1.573866035634705e-01	3.672864e-01	3.786337e-01	4.252578e-01	3.785910e-01
1.574012178491852e-01	3.673342e-01	3.787573e-01	4.262011e-01	3.787145e-01
1.574158321348999e-01	3.673855e-01	3.788818e-01	4.271483e-01	3.788390e-01
1.574304464206146e-01	3.674402e-01	3.790073e-01	4.280997e-01	3.789645e-01
1.574450607063293e-01	3.674982e-01	3.791338e-01	4.290551e-01	3.790911e-01
1.574596749920440e-01	3.675597e-01	3.792613e-01	4.300146e-01	3.792186e-01
1.574742892777587e-01	3.676245e-01	3.793899e-01	4.309781e-01	3.793472e-01
1.574889035634734e-01	3.676927e-01	3.795194e-01	4.319457e-01	3.794768e-01
1.574890035634734e-01	3.676932e-01	3.795203e-01	4.319524e-01	3.794777e-01
1.575036178491881e-01	3.677654e-01	3.796509e-01	4.329236e-01	3.796083e-01
1.575182321349028e-01	3.678419e-01	3.797824e-01	4.338979e-01	3.797398e-01
1.575328464206175e-01	3.679227e-01	3.799150e-01	4.348754e-01	3.798724e-01
1.575474607063322e-01	3.680079e-01	3.800486e-01	4.358560e-01	3.800060e-01
1.575620749920469e-01	3.680975e-01	3.801831e-01	4.368396e-01	3.801406e-01
1.575766892777617e-01	3.681913e-01	3.803187e-01	4.378264e-01	3.802762e-01
1.575913035634764e-01	3.682896e-01	3.804553e-01	4.388163e-01	3.804128e-01
1.575914035634764e-01	3.682902e-01	3.804562e-01	4.388231e-01	3.804137e-01
1.576060178491911e-01	3.683933e-01	3.805938e-01	4.398157e-01	3.805513e-01
1.576206321349058e-01	3.685017e-01	3.807324e-01	4.408104e-01	3.806899e-01
1.576352464206205e-01	3.686153e-01	3.808720e-01	4.418072e-01	3.808295e-01
1.576498607063352e-01	3.687342e-01	3.810125e-01	4.428062e-01	3.809701e-01
1.576644749920499e-01	3.688583e-01	3.811541e-01	4.438073e-01	3.811117e-01
1.576790892777646e-01	3.689877e-01	3.812966e-01	4.448106e-01	3.812542e-01
1.576937035634793e-01	3.691224e-01	3.814401e-01	4.458161e-01	3.813978e-01
1.576938035634793e-01	3.691233e-01	3.814411e-01	4.458230e-01	3.813988e-01
1.577084178491940e-01	3.692637e-01	3.815856e-01	4.468301e-01	3.815433e-01
1.577230321349087e-01	3.694102e-01	3.817311e-01	4.478384e-01	3.816888e-01
1.577376464206234e-01	3.695628e-01	3.818776e-01	4.488479e-01	3.818353e-01
1.577522607063381e-01	3.697215e-01	3.820251e-01	4.498586e-01	3.819828e-01
1.577668749920528e-01	3.698864e-01	3.821735e-01	4.508705e-01	3.821312e-01
1.577814892777676e-01	3.700573e-01	3.823228e-01	4.518836e-01	3.822806e-01
1.577961035634823e-01	3.702343e-01	3.824732e-01	4.528979e-01	3.824310e-01
1.577962035634823e-01	3.702355e-01	3.824742e-01	4.529048e-01	3.824320e-01
1.578108178491970e-01	3.704191e-01	3.826255e-01	4.539198e-01	3.825833e-01
1.578254321349117e-01	3.706095e-01	3.827778e-01	4.549351e-01	3.827356e-01
1.578400464206264e-01	3.708068e-01	3.829310e-01	4.559506e-01	3.828888e-01
1.578546607063411e-01	3.710110e-01	3.830851e-01	4.569664e-01	3.830430e-01
1.578692749920558e-01	3.712220e-01	3.832402e-01	4.579825e-01	3.831981e-01
1.578838892777705e-01	3.714399e-01	3.833962e-01	4.589988e-01	3.833542e-01
1.578985035634852e-01	3.716646e-01	3.835532e-01	4.600154e-01	3.835112e-01
1.578986035634852e-01	3.716662e-01	3.835543e-01	4.600223e-01	3.835122e-01
1.579132178491999e-01	3.718982e-01	3.837122e-01	4.610387e-01	3.836702e-01
1.579278321349146e-01	3.721377e-01	3.838710e-01	4.620544e-01	3.838290e-01
1.579424464206293e-01	3.723847e-01	3.840307e-01	4.630695e-01	3.839887e-01
1.579570607063440e-01	3.726393e-01	3.841913e-01	4.640840e-01	3.841493e-01
1.579716749920587e-01	3.729013e-01	3.843528e-01	4.650978e-01	3.843109e-01
1.579862892777734e-01	3.731709e-01	3.845152e-01	4.661109e-01	3.844733e-01
1.580009035634881e-01	3.734479e-01	3.846785e-01	4.671235e-01	3.846366e-01
1.580010035634881e-01	3.734498e-01	3.846796e-01	4.671304e-01	3.846377e-01
1.580156178492028e-01	3.737348e-01	3.848439e-01	4.681419e-01	3.848020e-01
1.580302321349176e-01	3.740278e-01	3.850089e-01	4.691518e-01	3.849670e-01
1.580448464206323e-01	3.743288e-01	3.851748e-01	4.701602e-01	3.851329e-01
1.580594607063470e-01	3.746378e-01	3.853416e-01	4.711672e-01	3.852997e-01
1.580740749920617e-01	3.749549e-01	3.855092e-01	4.721726e-01	3.854673e-01
1.580886892777764e-01	3.752800e-01	3.856776e-01	4.731765e-01	3.856358e-01
1.581033035634911e-01	3.756132e-01	3.858469e-01	4.741789e-01	3.858051e-01
1.581034035634911e-01	3.756155e-01	3.858480e-01	4.741858e-01	3.858063e-01
1.582058035634940e-01	3.781856e-01	3.870566e-01	4.811473e-01	3.870150e-01
1.583082035634970e-01	3.811754e-01	3.883017e-01	4.879760e-01	3.882602e-01
1.584106035634999e-01	3.845929e-01	3.895791e-01	4.946354e-01	3.895378e-01
1.585130035635029e-01	3.884382e-01	3.908839e-01	5.010916e-01	3.908427e-01
1.586154035635058e-01	3.927038e-01	3.922102e-01	5.073129e-01	3.921691e-01
1.586300178492205e-01	3.933462e-01	3.924009e-01	5.081801e-01	3.923599e-01
1.586446321349352e-01	3.939967e-01	3.925918e-01	5.090417e-01	3.925509e-01
1.586592464206499e-01	3.946552e-01	3.927830e-01	5.098976e-01	3.927421e-01
1.586738607063646e-01	3.953218e-01	3.929745e-01	5.107478e-01	3.929336e-01
1.586884749920793e-01	3.959965e-01	3.931661e-01	5.115924e-01	3.931252e-01
1.587030892777941e-01	3.966792e-01	3.933580e-01	5.124313e-01	3.933172e-01
1.587177035635088e-01	3.973700e-01	3.935502e-01	5.132645e-01	3.935093e-01
1.587178035635088e-01	3.973747e-01	3.935515e-01	5.132702e-01	3.935107e-01
1.587324178492235e-01	3.980734e-01	3.937438e-01	5.140975e-01	3.937030e-01
1.587470321349382e-01	3.987797e-01	3.939362e-01	5.149185e-01	3.938954e-01
1.587616464206529e-01	3.994934e-01	3.941287e-01	5.157334e-01	3.940879e-01
1.587762607063676e-01	4.002148e-01	3.943213e-01	5.165421e-01	3.942805e-01
1.587908749920823e-01	4.009437e-01	3.945140e-01	5.173447e-01	3.944732e-01
1.588054892777970e-01	4.016801e-01	3.947067e-01	5.181410e-01	3.946660e-01
1.588201035635117e-01	4.024241e-01	3.948996e-01	5.189312e-01	3.948589e-01
1.588202035635117e-01	4.024292e-01	3.949009e-01	5.189365e-01	3.948602e-01
1.589226035635146e-01	4.078390e-01	3.962506e-01	5.242872e-01	3.962101e-01
1.590250035635176e-01	4.135706e-01	3.975927e-01	5.292994e-01	3.975523e-01
1.591274035635205e-01	4.195859e-01	3.989185e-01	5.339528e-01	3.988783e-01
1.592298035635235e-01	4.258432e-01	4.002196e-01	5.382285e-01	4.001796e-01
1.593322035635264e-01	4.322984e-01	4.014873e-01	5.421099e-01	4.014474e-01
1.594346035635294e-01	4.389055e-01	4.027130e-01	5.455823e-01	4.026733e-01
1.594492178492441e-01	4.398585e-01	4.028841e-01	5.460438e-01	4.028444e-01
1.594638321349588e-01	4.408131e-01	4.030541e-01	5.464967e-01	4.030144e-01
1.594784464206735e-01	4.417695e-01	4.032230e-01	5.469409e-01	4.031833e-01
1.594930607063882e-01	4.427275e-01	4.033907e-01	5.473763e-01	4.033511e-01
1.595076749921029e-01	4.436872e-01	4.035574e-01	5.478031e-01	4.035178e-01
1.595222892778176e-01	4.446486e-01	4.037230e-01	5.482212e-01	4.036834e-01
1.595369035635323e-01	4.456116e-01	4.038874e-01	5.486305e-01	4.038479e-01
1.595370035635323e-01	4.456182e-01	4.038885e-01	5.486333e-01	4.038490e-01
1.595516178492470e-01	4.465825e-01	4.040518e-01	5.490338e-01	4.040123e-01
1.595662321349617e-01	4.475475e-01	4.042138e-01	5.494255e-01	4.041743e-01
1.595808464206764e-01	4.485132e-01	4.043745e-01	5.498082e-01	4.043351e-01
1.595954607063911e-01	4.494797e-01	4.045340e-01	5.501822e-01	4.044946e-01
1.596100749921058e-01	4.504470e-01	4.046922e-01	5.505472e-01	4.046528e-01
1.596246892778206e-01	4.514149e-01	4.048492e-01	5.509034e-01	4.048098e-01
1.596393035635353e-01	4.523837e-01	4.050049e-01	5.512507e-01	4.049655e-01
1.596394035635353e-01	4.523903e-01	4.050060e-01	5.512530e-01	4.049666e-01
1.596540178492500e-01	4.533593e-01	4.051603e-01	5.515913e-01	4.051210e-01
1.596686321349647e-01	4.543281e-01	4.053133e-01	5.519206e-01	4.052739e-01
1.596832464206794e-01	4.552968e-01	4.054648e-01	5.522410e-01	4.054255e-01
1.596978607063941e-01	4.562653e-01	4.056150e-01	5.525523e-01	4.055757e-01
1.597124749921088e-01	4.572336e-01	4.057637e-01	5.528547e-01	4.057245e-01
1.597270892778235e-01	4.582018e-01	4.059111e-01	5.531481e-01	4.058719e-01
1.597417035635382e-01	4.591697e-01	4.060570e-01	5.534325e-01	4.060178e-01
1.597418035635382e-01	4.591764e-01	4.060580e-01	5.534344e-01	4.060188e-01
1.597564178492529e-01	4.601437e-01	4.062025e-01	5.537098e-01	4.061633e-01
1.597710321349676e-01	4.611100e-01	4.063454e-01	5.539761e-01	4.063063e-01
1.597856464206823e-01	4.620753e-01	4.064869e-01	5.542334e-01	4.064477e-01
1.598002607063970e-01	4.630395e-01	4.066268e-01	5.544817e-01	4.065877e-01
1.598148749921117e-01	4.640027e-01	4.067651e-01	5.547210e-01	4.067261e-01
1.598294892778264e-01	4.649649e-01	4.069020e-01	5.549513e-01	4.068629e-01
1.598441035635411e-01	4.659260e-01	4.070373e-01	5.551726e-01	4.069983e-01
1.598442035635411e-01	4.659326e-01	4.070382e-01	5.551741e-01	4.069992e-01
1.598588178492558e-01	4.668922e-01	4.071720e-01	5.553862e-01	4.071330e-01
1.598734321349706e-01	4.678500e-01	4.073041e-01	5.555894e-01	4.072651e-01
1.598880464206853e-01	4.688058e-01	4.074345e-01	5.557837e-01	4.073956e-01
1.599026607064000e-01	4.697598e-01	4.075634e-01	5.559691e-01	4.075244e-01
1.599172749921147e-01	4.707120e-01	4.076906e-01	5.561454e-01	4.076517e-01
1.599318892778294e-01	4.716623e-01	4.078162e-01	5.563129e-01	4.077773e-01
1.599465035635441e-01	4.726107e-01	4.079401e-01	5.564713e-01	4.079013e-01
1.599466035635441e-01	4.726171e-01	4.079410e-01	5.564724e-01	4.079022e-01
1.599612178492588e-01	4.735632e-01	4.080633e-01	5.566219e-01	4.080244e-01
1.599758321349735e-01	4.745067e-01	4.081838e-01	5.567627e-01	4.081450e-01
1.599904464206882e-01	4.754475e-01	4.083027e-01	5.568947e-01	4.082639e-01
1.600050607064029e-01	4.763856e-01	4.084198e-01	5.570179e-01	4.083811e-01
1.600196749921176e-01	4.773211e-01	4.085353e-01	5.571323e-01	4.084965e-01
1.600342892778323e-01	4.782540e-01	4.086490e-01	5.572380e-01	4.086103e-01
1.600489035635470e-01	4.791842e-01	4.087611e-01	5.573348e-01	4.087224e-01
1.600490035635470e-01	4.791905e-01	4.087618e-01	5.573354e-01	4.087231e-01
1.600636178492617e-01	4.801176e-01	4.088721e-01	5.574236e-01	4.088334e-01
1.600782321349765e-01	4.810414e-01	4.089806e-01	5.575033e-01	4.089420e-01
1.600928464206912e-01	4.819618e-01	4.090874e-01	5.575745e-01	4.090488e-01
1.601074607064059e-01	4.828788e-01	4.091924e-01	5.576373e-01	4.091538e-01
1.601220749921206e-01	4.837925e-01	4.092956e-01	5.576917e-01	4.092571e-01
1.601366892778353e-01	4.847028e-01	4.093971e-01	5.577376e-01	4.093586e-01
1.601513035635500e-01	4.856097e-01	4.094968e-01	5.577751e-01	4.094583e-01
1.601514035635500e-01	4.856159e-01	4.094975e-01	5.577753e-01	4.094590e-01
1.601660178492647e-01	4.865190e-01	4.095954e-01	5.578044e-01	4.095570e-01
1.601806321349794e-01	4.874182e-01	4.096916e-01	5.578256e-01	4.096532e-01
1.601952464206941e-01	4.883132e-01	4.097860e-01	5.578388e-01	4.097476e-01
1.602098607064088e-01	4.892043e-01	4.098786e-01	5.578441e-01	4.098402e-01
1.602244749921235e-01	4.900913e-01	4.099695e-01	5.578414e-01	4.099311e-01
1.602390892778382e-01	4.909743e-01	4.100586e-01	5.578307e-01	4.100202e-01
1.602537035635529e-01	4.918533e-01	4.101459e-01	5.578122e-01	4.101076e-01
1.602538035635529e-01	4.918593e-01	4.101465e-01	5.578120e-01	4.101081e-01
1.602684178492676e-01	4.927338e-01	4.102320e-01	5.577856e-01	4.101937e-01
1.602830321349824e-01	4.936037e-01	4.103157e-01	5.577521e-01	4.102774e-01
1.602976464206970e-01	4.944690e-01	4.103977e-01	5.577112e-01	4.103595e-01
1.603122607064117e-01	4.953297e-01	4.104780e-01	5.576632e-01	4.104398e-01
1.603268749921264e-01	4.961857e-01	4.105565e-01	5.576079e-01	4.105183e-01
1.603414892778412e-01	4.970371e-01	4.106333e-01	5.575453e-01	4.105951e-01
1.603561035635559e-01	4.978838e-01	4.107083e-01	5.574755e-01	4.106702e-01
1.603562035635559e-01	4.978895e-01	4.107088e-01	5.574750e-01	4.106707e-01
1.603708178492706e-01	4.987313e-01	4.107821e-01	5.573983e-01	4.107440e-01
1.603854321349853e-01	4.995679e-01	4.108537e-01	5.573154e-01	4.108156e-01
1.604000464207000e-01	5.003993e-01	4.109236e-01	5.572261e-01	4.108855e-01
1.604146607064147e-01	5.012255e-01	4.109918e-01	5.571306e-01	4.109538e-01
1.604292749921294e-01	5.020466e-01	4.110584e-01	5.570288e-01	4.110203e-01
1.604438892778441e-01	5.028624e-01	4.111232e-01	5.569208e-01	4.110852e-01
1.604585035635588e-01	5.036731e-01	4.111864e-01	5.568064e-01	4.111485e-01
1.604586035635588e-01	5.036787e-01	4.111868e-01	5.568057e-01	4.111489e-01
1.604732178492735e-01	5.044839e-01	4.112484e-01	5.566855e-01	4.112104e-01
1.604878321349882e-01	5.052834e-01	4.113084e-01	5.565604e-01	4.112704e-01
