time	V(q)	V(ql)	V(qn)	V(qt)
1.127684535772297e-01	6.296449e-01	7.392925e-01	6.296116e-01	7.407637e-01
1.129145964343728e-01	6.263497e-01	7.338140e-01	6.263153e-01	7.353211e-01
1.130607392915157e-01	6.229338e-01	7.281767e-01	6.228983e-01	7.297232e-01
1.132068821486588e-01	6.193973e-01	7.223807e-01	6.193606e-01	7.239700e-01
1.133530250058018e-01	6.157403e-01	7.164259e-01	6.157022e-01	7.180616e-01
1.134991678629448e-01	6.119626e-01	7.103123e-01	6.119230e-01	7.119980e-01
1.136453107200878e-01	6.080644e-01	7.040400e-01	6.080232e-01	7.057791e-01
1.136463107200878e-01	6.080370e-01	7.039961e-01	6.079958e-01	7.057356e-01
1.137804535772308e-01	6.043412e-01	6.980839e-01	6.042985e-01	6.998754e-01
1.139145964343738e-01	6.004471e-01	6.919090e-01	6.004027e-01	6.937608e-01
1.140487392915167e-01	5.963548e-01	6.854714e-01	5.963084e-01	6.873919e-01
1.141828821486597e-01	5.920642e-01	6.787710e-01	5.920155e-01	6.807686e-01
1.143170250058027e-01	5.875753e-01	6.718080e-01	5.875242e-01	6.738910e-01
1.144511678629457e-01	5.828882e-01	6.645822e-01	5.828343e-01	6.667590e-01
1.145853107200887e-01	5.780028e-01	6.570936e-01	5.779458e-01	6.593727e-01
1.146703107200888e-01	5.747180e-01	6.520971e-01	5.746589e-01	6.544512e-01
1.147551678629460e-01	5.713562e-01	6.469996e-01	5.712948e-01	6.494312e-01
1.148400250058032e-01	5.678063e-01	6.416516e-01	5.677423e-01	6.441728e-01
1.149248821486605e-01	5.640682e-01	6.360530e-01	5.640011e-01	6.386761e-01
1.150097392915177e-01	5.601419e-01	6.302039e-01	5.600714e-01	6.329410e-01
1.150945964343749e-01	5.560274e-01	6.241042e-01	5.559531e-01	6.269676e-01
1.151794535772322e-01	5.517247e-01	6.177540e-01	5.516463e-01	6.207558e-01
1.152643107200894e-01	5.472338e-01	6.111532e-01	5.471509e-01	6.143057e-01
1.153227392915180e-01	5.439907e-01	6.064073e-01	5.439045e-01	6.096735e-01
1.153811678629467e-01	5.405555e-01	6.014048e-01	5.404654e-01	6.048021e-01
1.154395964343753e-01	5.369282e-01	5.961459e-01	5.368336e-01	5.996918e-01
1.154980250058039e-01	5.331087e-01	5.906305e-01	5.330091e-01	5.943424e-01
1.155564535772325e-01	5.290971e-01	5.848587e-01	5.289919e-01	5.887540e-01
1.156148821486612e-01	5.248933e-01	5.788303e-01	5.247820e-01	5.829265e-01
1.156733107200898e-01	5.204974e-01	5.725455e-01	5.203794e-01	5.768600e-01
1.156943107200898e-01	5.188296e-01	5.701694e-01	5.187091e-01	5.745720e-01
1.157348821486613e-01	5.155481e-01	5.654994e-01	5.154222e-01	5.700757e-01
1.157754535772327e-01	5.120600e-01	5.605532e-01	5.119280e-01	5.653287e-01
1.158160250058042e-01	5.083654e-01	5.553308e-01	5.082265e-01	5.603311e-01
1.158565964343757e-01	5.044643e-01	5.498323e-01	5.043176e-01	5.550829e-01
1.158971678629472e-01	5.003567e-01	5.440575e-01	5.002014e-01	5.495840e-01
1.159377392915186e-01	4.960425e-01	5.380065e-01	4.958778e-01	5.438345e-01
1.159783107200901e-01	4.915218e-01	5.316794e-01	4.913469e-01	5.378343e-01
1.160081678629473e-01	4.880178e-01	5.267861e-01	4.878346e-01	5.332040e-01
1.160380250058044e-01	4.842794e-01	5.215790e-01	4.840868e-01	5.282972e-01
1.160678821486616e-01	4.803068e-01	5.160580e-01	4.801035e-01	5.231139e-01
1.160977392915188e-01	4.760999e-01	5.102233e-01	4.758846e-01	5.176541e-01
1.161275964343760e-01	4.716587e-01	5.040747e-01	4.714302e-01	5.119177e-01
1.161574535772331e-01	4.669832e-01	4.976123e-01	4.667403e-01	5.059049e-01
1.161873107200903e-01	4.620734e-01	4.908361e-01	4.618148e-01	4.996156e-01
1.162098821486618e-01	4.581552e-01	4.854367e-01	4.578836e-01	4.946178e-01
1.162324535772332e-01	4.539602e-01	4.796660e-01	4.536737e-01	4.893038e-01
1.162550250058047e-01	4.494884e-01	4.735240e-01	4.491852e-01	4.836735e-01
1.162775964343761e-01	4.447399e-01	4.670106e-01	4.444180e-01	4.777269e-01
1.163001678629476e-01	4.397146e-01	4.601259e-01	4.393721e-01	4.714641e-01
1.163227392915190e-01	4.344125e-01	4.528698e-01	4.340476e-01	4.648850e-01
1.163453107200905e-01	4.288337e-01	4.452424e-01	4.284443e-01	4.579897e-01
1.163623107200905e-01	4.244032e-01	4.391692e-01	4.239777e-01	4.525179e-01
1.163793107200905e-01	4.196456e-01	4.326700e-01	4.191913e-01	4.466965e-01
1.163963107200905e-01	4.145610e-01	4.257446e-01	4.140850e-01	4.405255e-01
1.164133107200905e-01	4.091494e-01	4.183931e-01	4.086590e-01	4.340049e-01
1.164303107200906e-01	4.034106e-01	4.106155e-01	4.029132e-01	4.271346e-01
1.164473107200906e-01	3.973448e-01	4.024117e-01	3.968476e-01	4.199148e-01
1.164643107200906e-01	3.909520e-01	3.937819e-01	3.904622e-01	4.123453e-01
1.164665964343763e-01	3.899209e-01	3.925625e-01	3.895594e-01	4.112804e-01
1.164688821486620e-01	3.889105e-01	3.913317e-01	3.886479e-01	4.102063e-01
1.164711678629477e-01	3.879210e-01	3.900894e-01	3.877278e-01	4.091230e-01
1.164734535772334e-01	3.869523e-01	3.888356e-01	3.867991e-01	4.080305e-01
1.164757392915192e-01	3.860043e-01	3.875703e-01	3.858618e-01	4.069288e-01
1.164780250058049e-01	3.850772e-01	3.862935e-01	3.849159e-01	4.058179e-01
1.164803107200906e-01	3.841708e-01	3.850053e-01	3.839613e-01	4.046978e-01
1.164938821486620e-01	3.784277e-01	3.772400e-01	3.782064e-01	3.979454e-01
1.165074535772335e-01	3.722335e-01	3.688714e-01	3.719986e-01	3.907207e-01
1.165210250058049e-01	3.655881e-01	3.598997e-01	3.653381e-01	3.830238e-01
1.165345964343764e-01	3.584917e-01	3.503247e-01	3.582249e-01	3.748546e-01
1.165481678629478e-01	3.509441e-01	3.401464e-01	3.506588e-01	3.662132e-01
1.165617392915193e-01	3.429455e-01	3.293649e-01	3.426401e-01	3.570995e-01
1.165753107200907e-01	3.344957e-01	3.179802e-01	3.341685e-01	3.475135e-01
1.165864535772336e-01	3.271253e-01	3.080541e-01	3.267786e-01	3.391922e-01
1.165975964343764e-01	3.191460e-01	2.973131e-01	3.187770e-01	3.302596e-01
1.166087392915193e-01	3.105576e-01	2.857572e-01	3.101637e-01	3.207155e-01
1.166198821486622e-01	3.013602e-01	2.733863e-01	3.009386e-01	3.105600e-01
1.166310250058050e-01	2.915538e-01	2.602006e-01	2.911019e-01	2.997932e-01
1.166421678629479e-01	2.811383e-01	2.462000e-01	2.806534e-01	2.884150e-01
1.166533107200908e-01	2.701139e-01	2.313844e-01	2.695933e-01	2.764253e-01
1.166624535772336e-01	2.604751e-01	2.184343e-01	2.599224e-01	2.659986e-01
1.166715964343765e-01	2.500373e-01	2.044146e-01	2.494486e-01	2.547982e-01
1.166807392915194e-01	2.388006e-01	1.893254e-01	2.381718e-01	2.428242e-01
1.166898821486622e-01	2.267649e-01	1.731666e-01	2.260921e-01	2.300765e-01
1.166990250058051e-01	2.139303e-01	1.559382e-01	2.132094e-01	2.165552e-01
1.167081678629480e-01	2.002967e-01	1.376402e-01	1.995237e-01	2.022602e-01
1.167173107200908e-01	1.858641e-01	1.182726e-01	1.850351e-01	1.871916e-01
1.167183107200908e-01	1.842001e-01	1.160399e-01	1.833645e-01	1.854623e-01
1.167237392915194e-01	1.749962e-01	1.036907e-01	1.741239e-01	1.759112e-01
1.167291678629480e-01	1.653177e-01	9.070609e-02	1.644064e-01	1.659072e-01
1.167345964343766e-01	1.551645e-01	7.708606e-02	1.542118e-01	1.554504e-01
1.167400250058051e-01	1.445367e-01	6.283063e-02	1.435401e-01	1.445407e-01
1.167454535772337e-01	1.334343e-01	4.793979e-02	1.323915e-01	1.331781e-01
1.167508821486623e-01	1.218572e-01	3.241354e-02	1.207659e-01	1.213626e-01
1.167563107200909e-01	1.098055e-01	1.625188e-02	1.086632e-01	1.090942e-01
1.167593107200909e-01	1.028655e-01	6.945875e-03	1.016937e-01	1.020467e-01
1.167613107200909e-01	9.813940e-02	6.087911e-04	9.694744e-02	9.725317e-02
1.167633107200909e-01	9.333199e-02	-5.837126e-03	9.211951e-02	9.238169e-02
1.167663107200909e-01	8.596503e-02	-1.571454e-02	8.472106e-02	8.492491e-02
1.167704535772337e-01	7.550951e-02	-2.973255e-02	7.422055e-02	7.436176e-02
1.167745964343766e-01	6.464049e-02	-4.430361e-02	6.330493e-02	6.339468e-02
1.167787392915195e-01	5.335799e-02	-5.942773e-02	5.197420e-02	5.202366e-02
1.167828821486623e-01	4.166199e-02	-7.510491e-02	4.022836e-02	4.024871e-02
1.167870250058052e-01	2.955250e-02	-9.133515e-02	2.806742e-02	2.806982e-02
1.167911678629481e-01	1.702951e-02	-1.081184e-01	1.549137e-02	1.548699e-02
1.167953107200909e-01	4.093037e-03	-1.254548e-01	2.500213e-03	2.500231e-03
1.167963107200909e-01	8.941355e-04	-1.297414e-01	-7.120689e-04	-7.120727e-04
1.167983107200909e-01	-5.584446e-03	-1.384225e-01	-7.217646e-03	-7.217810e-03
1.168013107200909e-01	-1.550655e-02	-1.517170e-01	-1.718079e-02	-1.718258e-02
1.168077392915195e-01	-3.762800e-02	-1.813578e-01	-3.939588e-02	-3.928931e-02
1.168141678629481e-01	-6.092001e-02	-2.125578e-01	-6.278007e-02	-6.272601e-02
1.168205964343767e-01	-8.538256e-02	-2.453170e-01	-8.733339e-02	-8.749269e-02
1.168270250058052e-01	-1.110157e-01	-2.796353e-01	-1.130558e-01	-1.135893e-01
1.168334535772338e-01	-1.378193e-01	-3.155128e-01	-1.399474e-01	-1.410160e-01
1.168398821486624e-01	-1.657935e-01	-3.529494e-01	-1.680080e-01	-1.697726e-01
1.168463107200910e-01	-1.949383e-01	-3.919453e-01	-1.972378e-01	-1.998592e-01
1.168527392915195e-01	-2.255289e-01	-4.328607e-01	-2.279059e-01	-2.316679e-01
1.168591678629481e-01	-2.564889e-01	-4.742504e-01	-2.589263e-01	-2.646359e-01
1.168655964343767e-01	-2.878183e-01	-5.161143e-01	-2.902991e-01	-2.987634e-01
1.168720250058053e-01	-3.195172e-01	-5.584524e-01	-3.220243e-01	-3.340503e-01
1.168784535772339e-01	-3.515854e-01	-6.012646e-01	-3.541019e-01	-3.704966e-01
1.168848821486624e-01	-3.840231e-01	-6.445511e-01	-3.865319e-01	-4.081023e-01
1.168913107200910e-01	-4.168301e-01	-6.883118e-01	-4.193143e-01	-4.468674e-01
1.168967392915196e-01	-4.439816e-01	-7.245033e-01	-4.464210e-01	-4.802075e-01
1.169021678629482e-01	-4.702788e-01	-7.595439e-01	-4.726625e-01	-5.134903e-01
1.169075964343767e-01	-4.957215e-01	-7.934337e-01	-4.980388e-01	-5.467159e-01
1.169130250058053e-01	-5.203099e-01	-8.261726e-01	-5.225499e-01	-5.798842e-01
1.169184535772339e-01	-5.440439e-01	-8.577608e-01	-5.461957e-01	-6.129952e-01
1.169238821486625e-01	-5.669235e-01	-8.881981e-01	-5.689763e-01	-6.460489e-01
1.169293107200911e-01	-5.889487e-01	-9.174845e-01	-5.908916e-01	-6.790454e-01
1.169345964343768e-01	-6.089710e-01	-9.440993e-01	-6.108039e-01	-7.104800e-01
1.169398821486625e-01	-6.278641e-01	-9.692101e-01	-6.295886e-01	-7.410228e-01
1.169451678629482e-01	-6.456279e-01	-9.928168e-01	-6.472455e-01	-7.706739e-01
1.169504535772339e-01	-6.622624e-01	-1.014920e+00	-6.637747e-01	-7.994333e-01
1.169557392915196e-01	-6.777676e-01	-1.035518e+00	-6.791762e-01	-8.273009e-01
1.169610250058054e-01	-6.921436e-01	-1.054613e+00	-6.934499e-01	-8.542768e-01
1.169663107200911e-01	-7.053903e-01	-1.072204e+00	-7.065960e-01	-8.803609e-01
1.169738821486625e-01	-7.222873e-01	-1.094645e+00	-7.233622e-01	-9.154296e-01
1.169814535772340e-01	-7.376787e-01	-1.115090e+00	-7.386333e-01	-9.482338e-01
1.169890250058054e-01	-7.515645e-01	-1.133539e+00	-7.524092e-01	-9.787734e-01
1.169965964343768e-01	-7.639447e-01	-1.149991e+00	-7.646901e-01	-1.007049e+00
1.170041678629483e-01	-7.748193e-01	-1.164448e+00	-7.754758e-01	-1.033059e+00
1.170117392915197e-01	-7.841882e-01	-1.176908e+00	-7.847664e-01	-1.056805e+00
1.170193107200911e-01	-7.920516e-01	-1.187372e+00	-7.925619e-01	-1.078287e+00
1.170247392915197e-01	-7.972678e-01	-1.194317e+00	-7.977342e-01	-1.092477e+00
1.170301678629483e-01	-8.021121e-01	-1.200770e+00	-8.025379e-01	-1.105826e+00
1.170355964343769e-01	-8.065845e-01	-1.206731e+00	-8.069728e-01	-1.118334e+00
1.170410250058054e-01	-8.106851e-01	-1.212199e+00	-8.110389e-01	-1.130001e+00
1.170464535772340e-01	-8.144138e-01	-1.217175e+00	-8.147364e-01	-1.140827e+00
1.170518821486626e-01	-8.177706e-01	-1.221658e+00	-8.180651e-01	-1.150812e+00
1.170573107200912e-01	-8.207555e-01	-1.225649e+00	-8.210251e-01	-1.159956e+00
1.170603107200912e-01	-8.223260e-01	-1.227749e+00	-8.225825e-01	-1.164763e+00
1.170633107200912e-01	-8.238285e-01	-1.229760e+00	-8.240725e-01	-1.169388e+00
1.170663107200912e-01	-8.252629e-01	-1.231680e+00	-8.254951e-01	-1.173831e+00
1.170693107200912e-01	-8.266294e-01	-1.233511e+00	-8.268502e-01	-1.178092e+00
1.170723107200912e-01	-8.279279e-01	-1.235251e+00	-8.281379e-01	-1.182171e+00
1.170753107200912e-01	-8.291583e-01	-1.236902e+00	-8.293581e-01	-1.186067e+00
1.170783107200912e-01	-8.303208e-01	-1.238462e+00	-8.305110e-01	-1.189782e+00
1.170793107200912e-01	-8.306055e-01	-1.238969e+00	-8.308856e-01	-1.190990e+00
1.170803107200912e-01	-8.307927e-01	-1.239468e+00	-8.312541e-01	-1.192181e+00
1.170813107200912e-01	-8.310698e-01	-1.239959e+00	-8.316165e-01	-1.193355e+00
1.170865964343769e-01	-8.329054e-01	-1.242387e+00	-8.334072e-01	-1.199212e+00
1.170918821486626e-01	-8.346157e-01	-1.244652e+00	-8.350758e-01	-1.204699e+00
1.170971678629484e-01	-8.362007e-01	-1.246754e+00	-8.366223e-01	-1.209816e+00
1.171024535772341e-01	-8.376606e-01	-1.248693e+00	-8.380467e-01	-1.214564e+00
1.171077392915198e-01	-8.389951e-01	-1.250469e+00	-8.393490e-01	-1.218943e+00
1.171130250058055e-01	-8.402044e-01	-1.252081e+00	-8.405292e-01	-1.222951e+00
1.171183107200912e-01	-8.412885e-01	-1.253531e+00	-8.415873e-01	-1.226590e+00
1.171237392915198e-01	-8.423184e-01	-1.254911e+00	-8.425926e-01	-1.230054e+00
1.171291678629484e-01	-8.432777e-01	-1.256199e+00	-8.435291e-01	-1.233291e+00
1.171345964343770e-01	-8.441666e-01	-1.257396e+00	-8.443968e-01	-1.236302e+00
1.171400250058055e-01	-8.449849e-01	-1.258500e+00	-8.451958e-01	-1.239086e+00
1.171454535772341e-01	-8.457328e-01	-1.259513e+00	-8.459259e-01	-1.241643e+00
1.171508821486627e-01	-8.464101e-01	-1.260434e+00	-8.465873e-01	-1.243973e+00
1.171563107200913e-01	-8.470169e-01	-1.261262e+00	-8.471799e-01	-1.246077e+00
1.171618821486627e-01	-8.475929e-01	-1.262052e+00	-8.477424e-01	-1.248076e+00
1.171674535772341e-01	-8.481295e-01	-1.262791e+00	-8.482665e-01	-1.249942e+00
1.171730250058056e-01	-8.486266e-01	-1.263477e+00	-8.487521e-01	-1.251674e+00
1.171785964343770e-01	-8.490843e-01	-1.264113e+00	-8.491992e-01	-1.253273e+00
1.171841678629485e-01	-8.495025e-01	-1.264697e+00	-8.496078e-01	-1.254738e+00
1.171897392915199e-01	-8.498813e-01	-1.265230e+00	-8.499779e-01	-1.256070e+00
1.171953107200913e-01	-8.502206e-01	-1.265711e+00	-8.503095e-01	-1.257269e+00
1.172010250058056e-01	-8.505427e-01	-1.266171e+00	-8.506242e-01	-1.258408e+00
1.172067392915199e-01	-8.508429e-01	-1.266602e+00	-8.509177e-01	-1.259470e+00
1.172124535772342e-01	-8.511212e-01	-1.267005e+00	-8.511898e-01	-1.260456e+00
1.172181678629485e-01	-8.513777e-01	-1.267380e+00	-8.514405e-01	-1.261367e+00
1.172238821486628e-01	-8.516123e-01	-1.267725e+00	-8.516700e-01	-1.262201e+00
1.172295964343771e-01	-8.518251e-01	-1.268043e+00	-8.518781e-01	-1.262959e+00
1.172353107200914e-01	-8.520160e-01	-1.268332e+00	-8.520648e-01	-1.263641e+00
1.172411678629485e-01	-8.521975e-01	-1.268609e+00	-8.522424e-01	-1.264290e+00
1.172470250058057e-01	-8.523669e-01	-1.268871e+00	-8.524083e-01	-1.264896e+00
1.172528821486628e-01	-8.525245e-01	-1.269117e+00	-8.525624e-01	-1.265460e+00
1.172587392915199e-01	-8.526700e-01	-1.269348e+00	-8.527049e-01	-1.265982e+00
1.172645964343771e-01	-8.528036e-01	-1.269563e+00	-8.528357e-01	-1.266461e+00
1.172704535772342e-01	-8.529252e-01	-1.269763e+00	-8.529549e-01	-1.266898e+00
1.172763107200914e-01	-8.530349e-01	-1.269946e+00	-8.530623e-01	-1.267293e+00
1.172824535772343e-01	-8.531418e-01	-1.270129e+00	-8.531672e-01	-1.267678e+00
1.172885964343771e-01	-8.532421e-01	-1.270302e+00	-8.532655e-01	-1.268040e+00
1.172947392915200e-01	-8.533356e-01	-1.270467e+00	-8.533572e-01	-1.268377e+00
1.173008821486629e-01	-8.534224e-01	-1.270623e+00	-8.534424e-01	-1.268691e+00
1.173070250058057e-01	-8.535025e-01	-1.270771e+00	-8.535210e-01	-1.268980e+00
1.173131678629486e-01	-8.535759e-01	-1.270909e+00	-8.535930e-01	-1.269245e+00
1.173193107200914e-01	-8.536425e-01	-1.271039e+00	-8.536586e-01	-1.269487e+00
1.173260250058057e-01	-8.537106e-01	-1.271175e+00	-8.537255e-01	-1.269734e+00
1.173327392915200e-01	-8.537748e-01	-1.271305e+00	-8.537886e-01	-1.269967e+00
1.173394535772343e-01	-8.538351e-01	-1.271431e+00	-8.538480e-01	-1.270186e+00
1.173461678629486e-01	-8.538915e-01	-1.271551e+00	-8.539034e-01	-1.270390e+00
1.173528821486629e-01	-8.539439e-01	-1.271666e+00	-8.539551e-01	-1.270581e+00
1.173595964343772e-01	-8.539925e-01	-1.271777e+00	-8.540029e-01	-1.270758e+00
1.173663107200915e-01	-8.540371e-01	-1.271882e+00	-8.540469e-01	-1.270921e+00
1.173740250058058e-01	-8.540855e-01	-1.271998e+00	-8.540947e-01	-1.271097e+00
1.173817392915201e-01	-8.541316e-01	-1.272112e+00	-8.541403e-01	-1.271265e+00
1.173894535772344e-01	-8.541753e-01	-1.272223e+00	-8.541835e-01	-1.271425e+00
1.173971678629487e-01	-8.542167e-01	-1.272331e+00	-8.542245e-01	-1.271577e+00
1.174048821486630e-01	-8.542559e-01	-1.272436e+00	-8.542632e-01	-1.271720e+00
1.174125964343773e-01	-8.542927e-01	-1.272538e+00	-8.542997e-01	-1.271855e+00
1.174203107200915e-01	-8.543271e-01	-1.272636e+00	-8.543339e-01	-1.271982e+00
1.174298821486630e-01	-8.543682e-01	-1.272756e+00	-8.543746e-01	-1.272133e+00
1.174394535772344e-01	-8.544078e-01	-1.272875e+00	-8.544139e-01	-1.272278e+00
1.174490250058059e-01	-8.544461e-01	-1.272991e+00	-8.544519e-01	-1.272419e+00
1.174585964343773e-01	-8.544830e-01	-1.273106e+00	-8.544886e-01	-1.272555e+00
1.174681678629487e-01	-8.545185e-01	-1.273219e+00	-8.545239e-01	-1.272686e+00
1.174777392915202e-01	-8.545526e-01	-1.273330e+00	-8.545579e-01	-1.272812e+00
1.174873107200916e-01	-8.545853e-01	-1.273440e+00	-8.545905e-01	-1.272933e+00
1.175013107200916e-01	-8.546321e-01	-1.273598e+00	-8.546371e-01	-1.273106e+00
1.175153107200916e-01	-8.546780e-01	-1.273755e+00	-8.546829e-01	-1.273275e+00
1.175293107200917e-01	-8.547230e-01	-1.273911e+00	-8.547279e-01	-1.273442e+00
1.175433107200917e-01	-8.547673e-01	-1.274066e+00	-8.547720e-01	-1.273606e+00
1.175573107200917e-01	-8.548107e-01	-1.274220e+00	-8.548153e-01	-1.273767e+00
1.175713107200917e-01	-8.548533e-01	-1.274373e+00	-8.548579e-01	-1.273925e+00
1.175853107200917e-01	-8.548951e-01	-1.274525e+00	-8.548996e-01	-1.274080e+00
1.176075964343774e-01	-8.549611e-01	-1.274766e+00	-8.549656e-01	-1.274325e+00
1.176298821486632e-01	-8.550268e-01	-1.275006e+00	-8.550313e-01	-1.274569e+00
1.176521678629489e-01	-8.550921e-01	-1.275246e+00	-8.550966e-01	-1.274812e+00
1.176744535772346e-01	-8.551571e-01	-1.275485e+00	-8.551616e-01	-1.275054e+00
1.176967392915204e-01	-8.552217e-01	-1.275724e+00	-8.552261e-01	-1.275294e+00
1.177190250058061e-01	-8.552860e-01	-1.275962e+00	-8.552904e-01	-1.275534e+00
1.177413107200919e-01	-8.553499e-01	-1.276200e+00	-8.553542e-01	-1.275772e+00
1.177423107200919e-01	-8.553528e-01	-1.276211e+00	-8.553572e-01	-1.275782e+00
1.178884535772349e-01	-8.557701e-01	-1.277765e+00	-8.557745e-01	-1.277340e+00
1.180345964343779e-01	-8.561845e-01	-1.279313e+00	-8.561888e-01	-1.278890e+00
1.181807392915209e-01	-8.565960e-01	-1.280855e+00	-8.566003e-01	-1.280433e+00
1.183268821486639e-01	-8.570046e-01	-1.282389e+00	-8.570088e-01	-1.281969e+00
1.184730250058069e-01	-8.574102e-01	-1.283916e+00	-8.574144e-01	-1.283499e+00
1.186191678629499e-01	-8.578129e-01	-1.285437e+00	-8.578171e-01	-1.285021e+00
1.187653107200929e-01	-8.582126e-01	-1.286951e+00	-8.582168e-01	-1.286537e+00
1.187663107200929e-01	-8.582154e-01	-1.286961e+00	-8.582196e-01	-1.286547e+00
1.197903107200939e-01	-8.609391e-01	-1.297379e+00	-8.609431e-01	-1.296978e+00
1.208143107200949e-01	-8.635301e-01	-1.307465e+00	-8.635339e-01	-1.307077e+00
