time	V(s)	V(s1)	V(s2)	V(s3)
1.988371928634295e-02	7.458981e-01	6.510465e-01	8.046347e-01	5.302719e-01
1.988379214348582e-02	7.458341e-01	6.509905e-01	8.045777e-01	5.302243e-01
1.988386500062869e-02	7.457701e-01	6.509345e-01	8.045201e-01	5.301766e-01
1.988415071491445e-02	7.455190e-01	6.507143e-01	8.042907e-01	5.299894e-01
1.988443642920021e-02	7.452679e-01	6.504940e-01	8.040583e-01	5.298019e-01
1.988472214348597e-02	7.450169e-01	6.502734e-01	8.038229e-01	5.296142e-01
1.988500785777174e-02	7.447658e-01	6.500526e-01	8.035846e-01	5.294262e-01
1.988529357205750e-02	7.445149e-01	6.498315e-01	8.033433e-01	5.292381e-01
1.988557928634326e-02	7.442639e-01	6.496102e-01	8.030990e-01	5.290497e-01
1.988586500062902e-02	7.440130e-01	6.493887e-01	8.028517e-01	5.288611e-01
1.988587500062903e-02	7.440042e-01	6.493810e-01	8.028431e-01	5.288545e-01
1.988614785777193e-02	7.437647e-01	6.491693e-01	8.026052e-01	5.286743e-01
1.988642071491483e-02	7.435251e-01	6.489576e-01	8.023660e-01	5.284941e-01
1.988669357205773e-02	7.432857e-01	6.487459e-01	8.021255e-01	5.283137e-01
1.988696642920064e-02	7.430463e-01	6.485341e-01	8.018837e-01	5.281334e-01
1.988723928634354e-02	7.428069e-01	6.483222e-01	8.016406e-01	5.279530e-01
1.988751214348644e-02	7.425677e-01	6.481102e-01	8.013962e-01	5.277725e-01
1.988778500062935e-02	7.423285e-01	6.478982e-01	8.011506e-01	5.275920e-01
1.988804785777225e-02	7.420981e-01	6.476940e-01	8.009133e-01	5.274181e-01
1.988831071491515e-02	7.418677e-01	6.474898e-01	8.006756e-01	5.272442e-01
1.988857357205805e-02	7.416375e-01	6.472856e-01	8.004374e-01	5.270704e-01
1.988883642920095e-02	7.414073e-01	6.470814e-01	8.001988e-01	5.268966e-01
1.988909928634385e-02	7.411772e-01	6.468772e-01	7.999597e-01	5.267228e-01
1.988936214348675e-02	7.409471e-01	6.466731e-01	7.997202e-01	5.265491e-01
1.988962500062965e-02	7.407172e-01	6.464689e-01	7.994802e-01	5.263754e-01
1.988992214348684e-02	7.404573e-01	6.462383e-01	7.992087e-01	5.261790e-01
1.989021928634404e-02	7.401975e-01	6.460077e-01	7.989371e-01	5.259828e-01
1.989051642920123e-02	7.399378e-01	6.457771e-01	7.986653e-01	5.257866e-01
1.989081357205843e-02	7.396782e-01	6.455467e-01	7.983934e-01	5.255905e-01
1.989111071491562e-02	7.394187e-01	6.453163e-01	7.981214e-01	5.253945e-01
1.989140785777281e-02	7.391593e-01	6.450859e-01	7.978492e-01	5.251986e-01
1.989170500063000e-02	7.389000e-01	6.448556e-01	7.975768e-01	5.250028e-01
1.989209357205864e-02	7.385611e-01	6.445546e-01	7.972208e-01	5.247468e-01
1.989248214348727e-02	7.382223e-01	6.442538e-01	7.968648e-01	5.244910e-01
1.989287071491591e-02	7.378837e-01	6.439531e-01	7.965090e-01	5.242354e-01
1.989325928634455e-02	7.375453e-01	6.436526e-01	7.961532e-01	5.239800e-01
1.989364785777319e-02	7.372070e-01	6.433522e-01	7.957975e-01	5.237247e-01
1.989403642920182e-02	7.368689e-01	6.430520e-01	7.954419e-01	5.234696e-01
1.989442500063046e-02	7.365310e-01	6.427519e-01	7.950863e-01	5.232147e-01
1.989466500063050e-02	7.363224e-01	6.425667e-01	7.948668e-01	5.230573e-01
1.989490500063054e-02	7.361139e-01	6.423815e-01	7.946473e-01	5.229000e-01
1.989514500063058e-02	7.359054e-01	6.421963e-01	7.944279e-01	5.227428e-01
1.989538500063062e-02	7.356970e-01	6.420113e-01	7.942086e-01	5.225856e-01
1.989562500063066e-02	7.354886e-01	6.418262e-01	7.939893e-01	5.224285e-01
1.989586500063070e-02	7.352803e-01	6.416413e-01	7.937702e-01	5.222715e-01
1.989610500063074e-02	7.350721e-01	6.414564e-01	7.935510e-01	5.221146e-01
1.989611500063074e-02	7.350634e-01	6.414487e-01	7.935418e-01	5.221080e-01
1.989668357205941e-02	7.345704e-01	6.410109e-01	7.930229e-01	5.217365e-01
1.989725214348807e-02	7.340777e-01	6.405734e-01	7.925044e-01	5.213653e-01
1.989782071491674e-02	7.335854e-01	6.401363e-01	7.919861e-01	5.209945e-01
1.989838928634541e-02	7.330935e-01	6.396996e-01	7.914683e-01	5.206241e-01
1.989895785777408e-02	7.326020e-01	6.392632e-01	7.909508e-01	5.202541e-01
1.989952642920274e-02	7.321108e-01	6.388271e-01	7.904337e-01	5.198844e-01
1.990009500063141e-02	7.316200e-01	6.383914e-01	7.899170e-01	5.195152e-01
1.990093214348869e-02	7.308981e-01	6.377505e-01	7.891568e-01	5.189723e-01
1.990176928634597e-02	7.301769e-01	6.371103e-01	7.883974e-01	5.184302e-01
1.990260642920326e-02	7.294566e-01	6.364709e-01	7.876388e-01	5.178890e-01
1.990344357206054e-02	7.287370e-01	6.358322e-01	7.868810e-01	5.173486e-01
1.990428071491782e-02	7.280183e-01	6.351942e-01	7.861240e-01	5.168090e-01
1.990511785777511e-02	7.273003e-01	6.345570e-01	7.853678e-01	5.162703e-01
1.990595500063239e-02	7.265832e-01	6.339206e-01	7.846124e-01	5.157325e-01
1.990635500063246e-02	7.262408e-01	6.336167e-01	7.842517e-01	5.154757e-01
1.990781642920413e-02	7.249914e-01	6.325080e-01	7.829355e-01	5.145395e-01
1.990927785777580e-02	7.237445e-01	6.314015e-01	7.816218e-01	5.136060e-01
1.991073928634748e-02	7.225000e-01	6.302973e-01	7.803104e-01	5.126750e-01
1.991220071491915e-02	7.212579e-01	6.291954e-01	7.790016e-01	5.117466e-01
1.991366214349082e-02	7.200183e-01	6.280957e-01	7.776951e-01	5.108209e-01
1.991512357206250e-02	7.187811e-01	6.269982e-01	7.763911e-01	5.098978e-01
1.991658500063417e-02	7.175463e-01	6.259030e-01	7.750895e-01	5.089774e-01
1.991659500063417e-02	7.175379e-01	6.258955e-01	7.750806e-01	5.089711e-01
1.992683500063589e-02	7.089539e-01	6.182846e-01	7.660289e-01	5.025967e-01
1.993707500063760e-02	7.004883e-01	6.107836e-01	7.570963e-01	4.963559e-01
1.994731500063932e-02	6.921406e-01	6.033919e-01	7.482823e-01	4.902526e-01
1.995755500064103e-02	6.839103e-01	5.961091e-01	7.395866e-01	4.842923e-01
1.996779500064275e-02	6.757973e-01	5.889349e-01	7.310089e-01	4.784819e-01
1.997803500064447e-02	6.678019e-01	5.818692e-01	7.225492e-01	4.728310e-01
1.997949642921614e-02	6.666704e-01	5.808696e-01	7.213515e-01	4.720381e-01
1.998095785778781e-02	6.655413e-01	5.798722e-01	7.201562e-01	4.712489e-01
1.998241928635949e-02	6.644146e-01	5.788771e-01	7.189633e-01	4.704634e-01
1.998388071493116e-02	6.632903e-01	5.778841e-01	7.177729e-01	4.696815e-01
1.998534214350283e-02	6.621685e-01	5.768934e-01	7.165849e-01	4.689034e-01
1.998680357207451e-02	6.610490e-01	5.759049e-01	7.153993e-01	4.681289e-01
1.998826500064618e-02	6.599320e-01	5.749186e-01	7.142161e-01	4.673582e-01
1.998827500064618e-02	6.599243e-01	5.749118e-01	7.142080e-01	4.673529e-01
1.998973642921785e-02	6.588097e-01	5.739277e-01	7.130273e-01	4.665860e-01
1.999119785778953e-02	6.576976e-01	5.729458e-01	7.118490e-01	4.658233e-01
1.999265928636120e-02	6.565879e-01	5.719662e-01	7.106732e-01	4.650647e-01
1.999412071493287e-02	6.554806e-01	5.709887e-01	7.094998e-01	4.643103e-01
1.999558214350455e-02	6.543758e-01	5.700135e-01	7.083288e-01	4.635601e-01
1.999704357207622e-02	6.532734e-01	5.690405e-01	7.071604e-01	4.628140e-01
1.999850500064789e-02	6.521735e-01	5.680697e-01	7.059943e-01	4.620721e-01
1.999851500064790e-02	6.521659e-01	5.680630e-01	7.059863e-01	4.620670e-01
1.999997642921957e-02	6.510685e-01	5.670945e-01	7.048228e-01	4.613295e-01
2.000143785779124e-02	6.499735e-01	5.661281e-01	7.036617e-01	4.605970e-01
2.000289928636292e-02	6.488810e-01	5.651640e-01	7.025032e-01	4.598693e-01
2.000436071493459e-02	6.477911e-01	5.642021e-01	7.013472e-01	4.591465e-01
2.000582214350626e-02	6.467036e-01	5.632424e-01	7.001936e-01	4.584287e-01
2.000728357207794e-02	6.456187e-01	5.622850e-01	6.990426e-01	4.577158e-01
2.000874500064961e-02	6.445363e-01	5.613298e-01	6.978941e-01	4.570077e-01
2.000875500064961e-02	6.445289e-01	5.613232e-01	6.978862e-01	4.570029e-01
2.001000642922125e-02	6.436040e-01	5.605071e-01	6.969048e-01	4.564010e-01
2.001125785779289e-02	6.426810e-01	5.596926e-01	6.959253e-01	4.558035e-01
2.001250928636453e-02	6.417600e-01	5.588797e-01	6.949476e-01	4.552104e-01
2.001376071493616e-02	6.408409e-01	5.580685e-01	6.939719e-01	4.546218e-01
2.001501214350780e-02	6.399237e-01	5.572589e-01	6.929982e-01	4.540377e-01
2.001626357207944e-02	6.390084e-01	5.564510e-01	6.920263e-01	4.534580e-01
2.001751500065108e-02	6.380950e-01	5.556448e-01	6.910563e-01	4.528828e-01
2.001899500065133e-02	6.370177e-01	5.546935e-01	6.899121e-01	4.522128e-01
2.002045642922300e-02	6.359570e-01	5.537565e-01	6.887854e-01	4.515621e-01
2.002191785779468e-02	6.348998e-01	5.528219e-01	6.876622e-01	4.509269e-01
2.002337928636635e-02	6.338463e-01	5.518898e-01	6.865426e-01	4.503073e-01
2.002484071493802e-02	6.327962e-01	5.509601e-01	6.854265e-01	4.497034e-01
2.002630214350969e-02	6.317498e-01	5.500329e-01	6.843139e-01	4.491150e-01
2.002776357208137e-02	6.307068e-01	5.491081e-01	6.832050e-01	4.485423e-01
2.002922500065304e-02	6.296675e-01	5.481857e-01	6.820995e-01	4.479851e-01
2.002923500065304e-02	6.296604e-01	5.481794e-01	6.820920e-01	4.479813e-01
2.003069642922472e-02	6.286247e-01	5.472596e-01	6.809903e-01	4.474412e-01
2.003215785779639e-02	6.275936e-01	5.463424e-01	6.798930e-01	4.469262e-01
2.003361928636806e-02	6.265669e-01	5.454278e-01	6.788003e-01	4.464361e-01
2.003508071493974e-02	6.255447e-01	5.445158e-01	6.777120e-01	4.459711e-01
2.003654214351141e-02	6.245270e-01	5.436065e-01	6.766282e-01	4.455312e-01
2.003800357208308e-02	6.235137e-01	5.426998e-01	6.755488e-01	4.451162e-01
2.003946500065476e-02	6.225049e-01	5.417958e-01	6.744740e-01	4.447263e-01
2.003947500065476e-02	6.224981e-01	5.417897e-01	6.744667e-01	4.447238e-01
2.004041928636920e-02	6.218492e-01	5.412070e-01	6.737751e-01	4.444901e-01
2.004136357208365e-02	6.212028e-01	5.406256e-01	6.730860e-01	4.442740e-01
2.004230785779809e-02	6.205591e-01	5.400455e-01	6.723996e-01	4.440755e-01
2.004325214351253e-02	6.199179e-01	5.394666e-01	6.717157e-01	4.438946e-01
2.004419642922698e-02	6.192794e-01	5.388889e-01	6.710344e-01	4.437314e-01
2.004514071494142e-02	6.186434e-01	5.383125e-01	6.703558e-01	4.435858e-01
2.004608500065587e-02	6.180100e-01	5.377374e-01	6.696796e-01	4.434578e-01
2.004657214351309e-02	6.176845e-01	5.374412e-01	6.693321e-01	4.434013e-01
2.004705928637032e-02	6.173600e-01	5.371454e-01	6.689855e-01	4.433519e-01
2.004754642922754e-02	6.170363e-01	5.368500e-01	6.686398e-01	4.433094e-01
2.004803357208476e-02	6.167136e-01	5.365550e-01	6.682951e-01	4.432740e-01
2.004852071494199e-02	6.163918e-01	5.362603e-01	6.679512e-01	4.432454e-01
2.004900785779921e-02	6.160709e-01	5.359660e-01	6.676083e-01	4.432239e-01
2.004949500065644e-02	6.157510e-01	5.356721e-01	6.672663e-01	4.432094e-01
2.004971500065647e-02	6.156068e-01	5.355395e-01	6.671122e-01	4.432058e-01
2.004992071494222e-02	6.154723e-01	5.354156e-01	6.669684e-01	4.432039e-01
2.005012642922797e-02	6.153379e-01	5.352917e-01	6.668247e-01	4.432036e-01
2.005033214351372e-02	6.152037e-01	5.351680e-01	6.666812e-01	4.432049e-01
2.005053785779947e-02	6.150697e-01	5.350443e-01	6.665379e-01	4.432078e-01
2.005074357208522e-02	6.149359e-01	5.349207e-01	6.663948e-01	4.432122e-01
2.005094928637097e-02	6.148023e-01	5.347971e-01	6.662519e-01	4.432183e-01
2.005115500065672e-02	6.146690e-01	5.346737e-01	6.661092e-01	4.432260e-01
2.005159357208536e-02	6.143852e-01	5.344107e-01	6.658056e-01	4.432471e-01
2.005203214351400e-02	6.141025e-01	5.341481e-01	6.655031e-01	4.432775e-01
2.005247071494265e-02	6.138209e-01	5.338859e-01	6.652016e-01	4.433170e-01
2.005290928637130e-02	6.135404e-01	5.336240e-01	6.649013e-01	4.433657e-01
2.005334785779994e-02	6.132611e-01	5.333625e-01	6.646021e-01	4.434236e-01
2.005378642922858e-02	6.129828e-01	5.331014e-01	6.643040e-01	4.434906e-01
2.005422500065723e-02	6.127056e-01	5.328407e-01	6.640070e-01	4.435669e-01
2.005476071494303e-02	6.123686e-01	5.325227e-01	6.636457e-01	4.436728e-01
2.005529642922884e-02	6.120339e-01	5.322055e-01	6.632868e-01	4.437993e-01
2.005583214351464e-02	6.117015e-01	5.318889e-01	6.629301e-01	4.439462e-01
2.005636785780045e-02	6.113715e-01	5.315730e-01	6.625758e-01	4.441135e-01
2.005690357208625e-02	6.110437e-01	5.312579e-01	6.622238e-01	4.443013e-01
2.005743928637205e-02	6.107183e-01	5.309434e-01	6.618742e-01	4.445096e-01
2.005797500065786e-02	6.103952e-01	5.306296e-01	6.615269e-01	4.447383e-01
2.005825642922933e-02	6.102267e-01	5.304651e-01	6.613456e-01	4.448698e-01
2.005853785780081e-02	6.100592e-01	5.303008e-01	6.611653e-01	4.450095e-01
2.005881928637229e-02	6.098925e-01	5.301368e-01	6.609859e-01	4.451574e-01
2.005910071494376e-02	6.097267e-01	5.299731e-01	6.608073e-01	4.453134e-01
2.005938214351524e-02	6.095618e-01	5.298096e-01	6.606297e-01	4.454777e-01
2.005966357208671e-02	6.093978e-01	5.296463e-01	6.604530e-01	4.456501e-01
2.005994500065819e-02	6.092346e-01	5.294833e-01	6.602771e-01	4.458307e-01
2.005995500065819e-02	6.092288e-01	5.294775e-01	6.602709e-01	4.458373e-01
2.006050214351542e-02	6.089140e-01	5.291612e-01	6.599313e-01	4.462089e-01
2.006104928637266e-02	6.086042e-01	5.288461e-01	6.595968e-01	4.466275e-01
2.006159642922989e-02	6.082995e-01	5.285323e-01	6.592672e-01	4.470929e-01
2.006214357208713e-02	6.079997e-01	5.282197e-01	6.589426e-01	4.476053e-01
2.006269071494436e-02	6.077049e-01	5.279083e-01	6.586231e-01	4.481645e-01
2.006323785780160e-02	6.074151e-01	5.275982e-01	6.583086e-01	4.487707e-01
2.006378500065883e-02	6.071303e-01	5.272893e-01	6.579990e-01	4.494237e-01
2.006436642923036e-02	6.068342e-01	5.269627e-01	6.576767e-01	4.501794e-01
2.006494785780188e-02	6.065476e-01	5.266382e-01	6.573637e-01	4.510254e-01
2.006552928637341e-02	6.062703e-01	5.263158e-01	6.570602e-01	4.519616e-01
2.006611071494493e-02	6.060025e-01	5.259956e-01	6.567661e-01	4.529881e-01
2.006669214351646e-02	6.057441e-01	5.256776e-01	6.564814e-01	4.541049e-01
2.006727357208799e-02	6.054952e-01	5.253617e-01	6.562062e-01	4.553119e-01
2.006785500065951e-02	6.052557e-01	5.250479e-01	6.559404e-01	4.566092e-01
2.006818785780243e-02	6.051244e-01	5.248696e-01	6.557941e-01	4.574088e-01
2.006852071494534e-02	6.049972e-01	5.246922e-01	6.556518e-01	4.582475e-01
2.006885357208825e-02	6.048741e-01	5.245156e-01	6.555136e-01	4.591254e-01
2.006918642923116e-02	6.047550e-01	5.243400e-01	6.553795e-01	4.600424e-01
2.006951928637408e-02	6.046400e-01	5.241653e-01	6.552494e-01	4.609986e-01
2.006985214351699e-02	6.045290e-01	5.239914e-01	6.551234e-01	4.619939e-01
2.007018500065990e-02	6.044221e-01	5.238184e-01	6.550014e-01	4.630283e-01
2.007019500065991e-02	6.044189e-01	5.238132e-01	6.549978e-01	4.630601e-01
2.007070928637428e-02	6.042631e-01	5.235481e-01	6.548187e-01	4.647488e-01
2.007122357208865e-02	6.041165e-01	5.232849e-01	6.546489e-01	4.665281e-01
2.007173785780302e-02	6.039793e-01	5.230238e-01	6.544885e-01	4.683979e-01
2.007225214351739e-02	6.038514e-01	5.227648e-01	6.543374e-01	4.703583e-01
2.007276642923176e-02	6.037329e-01	5.225079e-01	6.541957e-01	4.724092e-01
2.007328071494614e-02	6.036237e-01	5.222530e-01	6.540633e-01	4.745506e-01
2.007379500066051e-02	6.035239e-01	5.220002e-01	6.539403e-01	4.767826e-01
2.007437785780346e-02	6.034213e-01	5.217160e-01	6.538114e-01	4.794150e-01
2.007496071494642e-02	6.033256e-01	5.214335e-01	6.536895e-01	4.821146e-01
2.007554357208937e-02	6.032369e-01	5.211526e-01	6.535746e-01	4.848813e-01
2.007612642923233e-02	6.031552e-01	5.208733e-01	6.534666e-01	4.877152e-01
2.007670928637528e-02	6.030803e-01	5.205956e-01	6.533655e-01	4.906163e-01
2.007729214351824e-02	6.030124e-01	5.203196e-01	6.532714e-01	4.935844e-01
2.007787500066119e-02	6.029515e-01	5.200452e-01	6.531842e-01	4.966198e-01
2.007823928637554e-02	6.029145e-01	5.198740e-01	6.531308e-01	4.985275e-01
2.007860357208989e-02	6.028785e-01	5.197032e-01	6.530785e-01	5.004452e-01
2.007896785780423e-02	6.028436e-01	5.195326e-01	6.530272e-01	5.023727e-01
2.007933214351858e-02	6.028097e-01	5.193624e-01	6.529770e-01	5.043101e-01
2.007969642923292e-02	6.027769e-01	5.191924e-01	6.529278e-01	5.062573e-01
2.008006071494727e-02	6.027451e-01	5.190227e-01	6.528796e-01	5.082145e-01
2.008042500066162e-02	6.027143e-01	5.188534e-01	6.528324e-01	5.101815e-01
2.008043500066162e-02	6.027135e-01	5.188487e-01	6.528312e-01	5.102355e-01
2.008104928637601e-02	6.026631e-01	5.185637e-01	6.527533e-01	5.135677e-01
2.008166357209040e-02	6.026130e-01	5.182790e-01	6.526757e-01	5.169013e-01
2.008227785780479e-02	6.025631e-01	5.179945e-01	6.525983e-01	5.202363e-01
2.008289214351917e-02	6.025135e-01	5.177104e-01	6.525211e-01	5.235729e-01
2.008350642923356e-02	6.024641e-01	5.174266e-01	6.524442e-01	5.269109e-01
2.008412071494795e-02	6.024148e-01	5.171431e-01	6.523675e-01	5.302503e-01
2.008473500066234e-02	6.023659e-01	5.168598e-01	6.522910e-01	5.335913e-01
2.008558214351962e-02	6.022966e-01	5.164694e-01	6.521839e-01	5.381818e-01
2.008642928637691e-02	6.022247e-01	5.160789e-01	6.520742e-01	5.427444e-01
2.008727642923419e-02	6.021501e-01	5.156884e-01	6.519618e-01	5.472792e-01
2.008812357209148e-02	6.020728e-01	5.152979e-01	6.518467e-01	5.517862e-01
2.008897071494876e-02	6.019927e-01	5.149073e-01	6.517289e-01	5.562653e-01
2.008981785780605e-02	6.019100e-01	5.145167e-01	6.516085e-01	5.607165e-01
2.009066500066333e-02	6.018245e-01	5.141261e-01	6.514853e-01	5.651399e-01
2.009067500066334e-02	6.018235e-01	5.141215e-01	6.514838e-01	5.651919e-01
2.009213642923501e-02	6.016674e-01	5.134470e-01	6.512627e-01	5.727341e-01
2.009359785780668e-02	6.014999e-01	5.127718e-01	6.510303e-01	5.801601e-01
2.009505928637836e-02	6.013210e-01	5.120959e-01	6.507866e-01	5.874698e-01
2.009652071495003e-02	6.011307e-01	5.114193e-01	6.505317e-01	5.946633e-01
2.009798214352170e-02	6.009292e-01	5.107420e-01	6.502655e-01	6.017406e-01
2.009944357209338e-02	6.007162e-01	5.100639e-01	6.499880e-01	6.087016e-01
2.010090500066505e-02	6.004919e-01	5.093852e-01	6.496992e-01	6.155465e-01
2.010091500066505e-02	6.004903e-01	5.093805e-01	6.496972e-01	6.155928e-01
2.011115500066677e-02	5.985932e-01	5.046046e-01	6.473502e-01	6.601912e-01
2.012139500066848e-02	5.961521e-01	4.998009e-01	6.444625e-01	6.991125e-01
2.013163500067020e-02	5.931959e-01	4.949792e-01	6.410622e-01	7.325686e-01
2.013309642924187e-02	5.927332e-01	4.942900e-01	6.405362e-01	7.369058e-01
2.013455785781355e-02	5.922602e-01	4.936007e-01	6.400001e-01	7.411322e-01
2.013601928638522e-02	5.917770e-01	4.929112e-01	6.394538e-01	7.452479e-01
2.013748071495689e-02	5.912836e-01	4.922216e-01	6.388973e-01	7.492529e-01
2.013894214352856e-02	5.907800e-01	4.915317e-01	6.383307e-01	7.531473e-01
2.014040357210024e-02	5.902662e-01	4.908417e-01	6.377539e-01	7.569309e-01
2.014186500067191e-02	5.897421e-01	4.901516e-01	6.371669e-01	7.606038e-01
2.014187500067191e-02	5.897385e-01	4.901468e-01	6.371628e-01	7.606285e-01
2.014333642924359e-02	5.892043e-01	4.894566e-01	6.365657e-01	7.641905e-01
2.014479785781526e-02	5.886591e-01	4.887661e-01	6.359576e-01	7.676331e-01
2.014625928638693e-02	5.881030e-01	4.880755e-01	6.353386e-01	7.709564e-01
2.014772071495861e-02	5.875359e-01	4.873847e-01	6.347087e-01	7.741603e-01
2.014918214353028e-02	5.869579e-01	4.866937e-01	6.340679e-01	7.772448e-01
2.015064357210196e-02	5.863690e-01	4.860025e-01	6.334161e-01	7.802101e-01
2.015210500067363e-02	5.857691e-01	4.853111e-01	6.327534e-01	7.830560e-01
2.015211500067363e-02	5.857649e-01	4.853064e-01	6.327488e-01	7.830749e-01
2.015352071495958e-02	5.851773e-01	4.846412e-01	6.321009e-01	7.856967e-01
2.015492642924553e-02	5.845774e-01	4.839756e-01	6.314406e-01	7.881852e-01
2.015633214353148e-02	5.839652e-01	4.833095e-01	6.307681e-01	7.905404e-01
2.015773785781743e-02	5.833407e-01	4.826429e-01	6.300832e-01	7.927623e-01
2.015914357210338e-02	5.827039e-01	4.819759e-01	6.293861e-01	7.948509e-01
2.016054928638933e-02	5.820548e-01	4.813084e-01	6.286767e-01	7.968063e-01
2.016195500067528e-02	5.813934e-01	4.806405e-01	6.279550e-01	7.986283e-01
2.016235500067535e-02	5.812023e-01	4.804502e-01	6.277466e-01	7.991151e-01
2.016340928638981e-02	5.806939e-01	4.799487e-01	6.271930e-01	8.003487e-01
2.016446357210427e-02	5.801758e-01	4.794463e-01	6.266297e-01	8.014788e-01
2.016551785781873e-02	5.796479e-01	4.789433e-01	6.260566e-01	8.025053e-01
2.016657214353319e-02	5.791103e-01	4.784395e-01	6.254738e-01	8.034283e-01
2.016762642924766e-02	5.785630e-01	4.779351e-01	6.248812e-01	8.042478e-01
2.016868071496212e-02	5.780060e-01	4.774299e-01	6.242790e-01	8.049638e-01
2.016973500067658e-02	5.774392e-01	4.769239e-01	6.236669e-01	8.055762e-01
2.017014214353379e-02	5.772169e-01	4.767282e-01	6.234271e-01	8.057760e-01
2.017054928639100e-02	5.769926e-01	4.765323e-01	6.231854e-01	8.059560e-01
2.017095642924821e-02	5.767665e-01	4.763362e-01	6.229418e-01	8.061163e-01
2.017136357210543e-02	5.765385e-01	4.761399e-01	6.226963e-01	8.062568e-01
2.017177071496264e-02	5.763086e-01	4.759435e-01	6.224489e-01	8.063775e-01
2.017217785781985e-02	5.760768e-01	4.757468e-01	6.221996e-01	8.064784e-01
2.017258500067706e-02	5.758432e-01	4.755500e-01	6.219485e-01	8.065595e-01
2.017259500067706e-02	5.758374e-01	4.755451e-01	6.219423e-01	8.065612e-01
2.017279642924852e-02	5.757210e-01	4.754477e-01	6.218173e-01	8.065929e-01
2.017299785781999e-02	5.756041e-01	4.753502e-01	6.216917e-01	8.066193e-01
2.017319928639145e-02	5.754867e-01	4.752526e-01	6.215656e-01	8.066403e-01
2.017340071496291e-02	5.753687e-01	4.751550e-01	6.214390e-01	8.066560e-01
2.017360214353437e-02	5.752503e-01	4.750573e-01	6.213119e-01	8.066663e-01
2.017380357210584e-02	5.751313e-01	4.749596e-01	6.211843e-01	8.066712e-01
2.017400500067730e-02	5.750118e-01	4.748618e-01	6.210562e-01	8.066708e-01
2.017431214353449e-02	5.748287e-01	4.747126e-01	6.208598e-01	8.066597e-01
2.017461928639169e-02	5.746443e-01	4.745632e-01	6.206622e-01	8.066355e-01
2.017492642924888e-02	5.744586e-01	4.744137e-01	6.204633e-01	8.065981e-01
2.017523357210608e-02	5.742716e-01	4.742641e-01	6.202632e-01	8.065475e-01
2.017554071496327e-02	5.740834e-01	4.741143e-01	6.200618e-01	8.064839e-01
2.017584785782046e-02	5.738940e-01	4.739644e-01	6.198591e-01	8.064070e-01
2.017615500067766e-02	5.737033e-01	4.738144e-01	6.196552e-01	8.063170e-01
2.017644785782056e-02	5.735202e-01	4.736712e-01	6.194595e-01	8.062184e-01
2.017674071496347e-02	5.733360e-01	4.735279e-01	6.192627e-01	8.061079e-01
2.017703357210638e-02	5.731506e-01	4.733845e-01	6.190648e-01	8.059856e-01
2.017732642924928e-02	5.729642e-01	4.732410e-01	6.188657e-01	8.058514e-01
2.017761928639219e-02	5.727766e-01	4.730973e-01	6.186655e-01	8.057053e-01
2.017791214353509e-02	5.725879e-01	4.729535e-01	6.184642e-01	8.055474e-01
2.017820500067800e-02	5.723981e-01	4.728096e-01	6.182618e-01	8.053777e-01
2.017839357210660e-02	5.722752e-01	4.727169e-01	6.181309e-01	8.052624e-01
2.017858214353521e-02	5.721520e-01	4.726242e-01	6.179995e-01	8.051427e-01
2.017877071496381e-02	5.720284e-01	4.725314e-01	6.178678e-01	8.050188e-01
2.017895928639241e-02	5.719043e-01	4.724386e-01	6.177357e-01	8.048906e-01
2.017914785782102e-02	5.717799e-01	4.723457e-01	6.176031e-01	8.047581e-01
2.017933642924962e-02	5.716551e-01	4.722528e-01	6.174701e-01	8.046212e-01
2.017952500067822e-02	5.715299e-01	4.721599e-01	6.173368e-01	8.044801e-01
2.017959642924966e-02	5.714824e-01	4.721247e-01	6.172862e-01	8.044257e-01
2.017966785782110e-02	5.714348e-01	4.720895e-01	6.172355e-01	8.043707e-01
2.017973928639254e-02	5.713872e-01	4.720543e-01	6.171849e-01	8.043152e-01
2.017981071496398e-02	5.713395e-01	4.720191e-01	6.171341e-01	8.042593e-01
2.017988214353542e-02	5.712918e-01	4.719839e-01	6.170833e-01	8.042027e-01
2.017995357210687e-02	5.712440e-01	4.719486e-01	6.170324e-01	8.041457e-01
2.018002500067831e-02	5.711961e-01	4.719134e-01	6.169815e-01	8.040881e-01
2.018035357210693e-02	5.709757e-01	4.717514e-01	6.167470e-01	8.038187e-01
2.018068214353556e-02	5.707551e-01	4.715895e-01	6.165122e-01	8.035456e-01
2.018101071496418e-02	5.705342e-01	4.714277e-01	6.162771e-01	8.032687e-01
2.018133928639281e-02	5.703130e-01	4.712659e-01	6.160417e-01	8.029880e-01
2.018166785782144e-02	5.700915e-01	4.711043e-01	6.158061e-01	8.027037e-01
2.018199642925006e-02	5.698698e-01	4.709427e-01	6.155702e-01	8.024155e-01
2.018232500067869e-02	5.696478e-01	4.707812e-01	6.153340e-01	8.021236e-01
2.018239642925013e-02	5.695995e-01	4.707461e-01	6.152827e-01	8.020600e-01
2.018246785782157e-02	5.695512e-01	4.707110e-01	6.152313e-01	8.019963e-01
2.018253928639301e-02	5.695030e-01	4.706760e-01	6.151799e-01	8.019326e-01
2.018261071496445e-02	5.694547e-01	4.706409e-01	6.151286e-01	8.018687e-01
2.018268214353589e-02	5.694064e-01	4.706058e-01	6.150772e-01	8.018047e-01
2.018275357210733e-02	5.693581e-01	4.705708e-01	6.150259e-01	8.017406e-01
