time	V(out)	V(outr)
1.911074035996402e+00	4.882761e-01	5.091700e-01
1.911088650282125e+00	4.881196e-01	5.089958e-01
1.911088750282125e+00	4.881185e-01	5.089946e-01
1.911103364567848e+00	4.879622e-01	5.088207e-01
1.911117978853570e+00	4.878062e-01	5.086471e-01
1.911132593139293e+00	4.876504e-01	5.084738e-01
1.911147207425016e+00	4.874950e-01	5.083008e-01
1.911161821710739e+00	4.873397e-01	5.081281e-01
1.911176435996462e+00	4.871848e-01	5.079556e-01
1.911191050282185e+00	4.870301e-01	5.077835e-01
1.911191150282185e+00	4.870290e-01	5.077823e-01
1.911293550282244e+00	4.859523e-01	5.065842e-01
1.911395950282304e+00	4.848881e-01	5.054001e-01
1.911498350282364e+00	4.838363e-01	5.042298e-01
1.911600750282424e+00	4.827965e-01	5.030729e-01
1.911703150282483e+00	4.817687e-01	5.019293e-01
1.911805550282543e+00	4.807526e-01	5.007988e-01
1.911907950282603e+00	4.797480e-01	4.996810e-01
1.912010350282663e+00	4.787546e-01	4.985758e-01
1.912112750282723e+00	4.777723e-01	4.974830e-01
1.912215150282782e+00	4.768010e-01	4.964024e-01
1.912317550282842e+00	4.758404e-01	4.953338e-01
1.912419950282902e+00	4.748904e-01	4.942769e-01
1.912522350282962e+00	4.739507e-01	4.932315e-01
1.912624750283022e+00	4.730213e-01	4.921976e-01
1.912727150283081e+00	4.721019e-01	4.911748e-01
1.912829550283141e+00	4.711924e-01	4.901630e-01
1.912931950283201e+00	4.702925e-01	4.891621e-01
1.913034350283261e+00	4.694023e-01	4.881718e-01
1.913136750283321e+00	4.685215e-01	4.871920e-01
1.913239150283380e+00	4.676499e-01	4.862225e-01
1.913341550283440e+00	4.667875e-01	4.852632e-01
1.913443950283500e+00	4.659339e-01	4.843139e-01
1.913546350283560e+00	4.650893e-01	4.833744e-01
1.913648750283619e+00	4.642533e-01	4.824446e-01
1.913751150283679e+00	4.634259e-01	4.815243e-01
1.913853550283739e+00	4.626069e-01	4.806134e-01
1.913955950283799e+00	4.617962e-01	4.797117e-01
1.914058350283859e+00	4.609937e-01	4.788191e-01
1.914160750283918e+00	4.601992e-01	4.779355e-01
1.914263150283978e+00	4.594127e-01	4.770607e-01
1.914365550284038e+00	4.586339e-01	4.761946e-01
1.914467950284098e+00	4.578628e-01	4.753371e-01
1.914570350284158e+00	4.570993e-01	4.744880e-01
1.914672750284217e+00	4.563433e-01	4.736471e-01
1.914775150284277e+00	4.555946e-01	4.728146e-01
1.914877550284337e+00	4.548532e-01	4.719900e-01
1.914979950284397e+00	4.541189e-01	4.711734e-01
1.915082350284457e+00	4.533916e-01	4.703647e-01
1.915184750284516e+00	4.526713e-01	4.695636e-01
1.915287150284576e+00	4.519578e-01	4.687702e-01
1.915389550284636e+00	4.512510e-01	4.679842e-01
1.915491950284696e+00	4.505509e-01	4.672057e-01
1.915594350284755e+00	4.498573e-01	4.664344e-01
1.915696750284815e+00	4.491701e-01	4.656704e-01
1.915799150284875e+00	4.484894e-01	4.649134e-01
1.915901550284935e+00	4.478149e-01	4.641634e-01
1.916003950284995e+00	4.471466e-01	4.634203e-01
1.916106350285054e+00	4.464844e-01	4.626839e-01
1.916208750285114e+00	4.458282e-01	4.619544e-01
1.916311150285174e+00	4.451779e-01	4.612313e-01
1.916413550285234e+00	4.445335e-01	4.605148e-01
1.916515950285294e+00	4.438949e-01	4.598048e-01
1.916618350285353e+00	4.432620e-01	4.591011e-01
1.916720750285413e+00	4.426346e-01	4.584036e-01
1.916823150285473e+00	4.420128e-01	4.577123e-01
1.916925550285533e+00	4.413966e-01	4.570271e-01
1.917027950285592e+00	4.407857e-01	4.563479e-01
1.917130350285652e+00	4.401801e-01	4.556746e-01
1.917232750285712e+00	4.395798e-01	4.550072e-01
1.917335150285772e+00	4.389847e-01	4.543456e-01
1.917437550285832e+00	4.383947e-01	4.536896e-01
1.917539950285891e+00	4.378097e-01	4.530393e-01
1.917642350285951e+00	4.372298e-01	4.523946e-01
1.917744750286011e+00	4.366547e-01	4.517553e-01
1.917847150286071e+00	4.360845e-01	4.511214e-01
1.917949550286131e+00	4.355192e-01	4.504929e-01
1.918051950286190e+00	4.349585e-01	4.498697e-01
1.918154350286250e+00	4.344026e-01	4.492516e-01
1.918256750286310e+00	4.338512e-01	4.486387e-01
1.918359150286370e+00	4.333045e-01	4.480309e-01
1.918461550286430e+00	4.327622e-01	4.474281e-01
1.918563950286489e+00	4.322244e-01	4.468303e-01
1.918666350286549e+00	4.316910e-01	4.462373e-01
1.918768750286609e+00	4.311619e-01	4.456492e-01
1.918871150286669e+00	4.306371e-01	4.450658e-01
1.918973550286728e+00	4.301166e-01	4.444872e-01
1.919075950286788e+00	4.296002e-01	4.439132e-01
1.919178350286848e+00	4.290880e-01	4.433438e-01
1.919280750286908e+00	4.285798e-01	4.427790e-01
1.919383150286968e+00	4.280757e-01	4.422186e-01
1.919485550287027e+00	4.275756e-01	4.416627e-01
1.919587950287087e+00	4.270794e-01	4.411112e-01
1.919690350287147e+00	4.265871e-01	4.405640e-01
1.919792750287207e+00	4.260986e-01	4.400211e-01
1.919895150287267e+00	4.256140e-01	4.394824e-01
1.919997550287326e+00	4.251330e-01	4.389479e-01
1.920099950287386e+00	4.246559e-01	4.384175e-01
1.920202350287446e+00	4.241824e-01	4.378912e-01
1.920304750287506e+00	4.237125e-01	4.373689e-01
1.920407150287565e+00	4.232462e-01	4.368506e-01
1.920509550287625e+00	4.227834e-01	4.363363e-01
1.920611950287685e+00	4.223242e-01	4.358259e-01
1.920714350287745e+00	4.218684e-01	4.353193e-01
1.920816750287805e+00	4.214160e-01	4.348165e-01
1.920919150287864e+00	4.209670e-01	4.343175e-01
1.921021550287924e+00	4.205213e-01	4.338222e-01
1.921123950287984e+00	4.200790e-01	4.333306e-01
1.921226350288044e+00	4.196400e-01	4.328427e-01
1.921328750288104e+00	4.192041e-01	4.323583e-01
1.921431150288163e+00	4.187715e-01	4.318775e-01
1.921533550288223e+00	4.183421e-01	4.314002e-01
1.921635950288283e+00	4.179157e-01	4.309264e-01
1.921738350288343e+00	4.174925e-01	4.304561e-01
1.921840750288403e+00	4.170724e-01	4.299891e-01
1.921943150288462e+00	4.166552e-01	4.295256e-01
1.922045550288522e+00	4.162410e-01	4.290653e-01
1.922147950288582e+00	4.158299e-01	4.286084e-01
1.922250350288642e+00	4.154216e-01	4.281547e-01
1.922352750288701e+00	4.150163e-01	4.277042e-01
1.922455150288761e+00	4.146138e-01	4.272569e-01
1.922557550288821e+00	4.142142e-01	4.268128e-01
1.922659950288881e+00	4.138173e-01	4.263718e-01
1.922762350288941e+00	4.134233e-01	4.259340e-01
1.922864750289000e+00	4.130320e-01	4.254991e-01
1.922967150289060e+00	4.126434e-01	4.250673e-01
1.923069550289120e+00	4.122575e-01	4.246385e-01
1.923171950289180e+00	4.118742e-01	4.242126e-01
1.923274350289240e+00	4.114936e-01	4.237897e-01
1.923376750289299e+00	4.111156e-01	4.233696e-01
1.923479150289359e+00	4.107403e-01	4.229525e-01
1.923581550289419e+00	4.103674e-01	4.225382e-01
1.923683950289479e+00	4.099971e-01	4.221267e-01
1.923786350289538e+00	4.096293e-01	4.217180e-01
1.923888750289598e+00	4.092639e-01	4.213120e-01
1.923991150289658e+00	4.089010e-01	4.209088e-01
1.924093550289718e+00	4.085406e-01	4.205083e-01
1.924195950289778e+00	4.081825e-01	4.201104e-01
1.924298350289837e+00	4.078268e-01	4.197152e-01
1.924400750289897e+00	4.074735e-01	4.193226e-01
1.924503150289957e+00	4.071225e-01	4.189326e-01
1.924605550290017e+00	4.067738e-01	4.185452e-01
1.924707950290077e+00	4.064274e-01	4.181603e-01
1.924810350290136e+00	4.060833e-01	4.177779e-01
1.924912750290196e+00	4.057414e-01	4.173980e-01
1.925015150290256e+00	4.054017e-01	4.170206e-01
1.925117550290316e+00	4.050643e-01	4.166456e-01
1.925219950290376e+00	4.047290e-01	4.162731e-01
1.925322350290435e+00	4.043958e-01	4.159029e-01
1.925424750290495e+00	4.040648e-01	4.155352e-01
1.925527150290555e+00	4.037359e-01	4.151697e-01
1.925629550290615e+00	4.034091e-01	4.148066e-01
1.925731950290674e+00	4.030844e-01	4.144458e-01
1.925834350290734e+00	4.027617e-01	4.140874e-01
1.925936750290794e+00	4.024411e-01	4.137311e-01
1.926039150290854e+00	4.021224e-01	4.133771e-01
1.926141550290914e+00	4.018058e-01	4.130253e-01
1.926243950290973e+00	4.014912e-01	4.126757e-01
1.926346350291033e+00	4.011785e-01	4.123283e-01
1.926448750291093e+00	4.008677e-01	4.119830e-01
1.926551150291153e+00	4.005589e-01	4.116399e-01
1.926653550291213e+00	4.002519e-01	4.112989e-01
1.926755950291272e+00	3.999469e-01	4.109600e-01
1.926858350291332e+00	3.996437e-01	4.106232e-01
1.926960750291392e+00	3.993424e-01	4.102884e-01
1.927063150291452e+00	3.990429e-01	4.099557e-01
1.927165550291511e+00	3.987452e-01	4.096250e-01
1.927267950291571e+00	3.984494e-01	4.092963e-01
1.927370350291631e+00	3.981553e-01	4.089696e-01
1.927472750291691e+00	3.978629e-01	4.086448e-01
1.927575150291751e+00	3.975724e-01	4.083220e-01
1.927677550291810e+00	3.972836e-01	4.080011e-01
1.927779950291870e+00	3.969964e-01	4.076822e-01
1.927882350291930e+00	3.967111e-01	4.073651e-01
1.927984750291990e+00	3.964273e-01	4.070499e-01
1.928087150292050e+00	3.961453e-01	4.067366e-01
1.928189550292109e+00	3.958649e-01	4.064251e-01
1.928291950292169e+00	3.955862e-01	4.061155e-01
1.928394350292229e+00	3.953091e-01	4.058076e-01
1.928496750292289e+00	3.950336e-01	4.055016e-01
1.928599150292349e+00	3.947597e-01	4.051973e-01
1.928701550292408e+00	3.944874e-01	4.048949e-01
1.928803950292468e+00	3.942167e-01	4.045941e-01
1.928906350292528e+00	3.939475e-01	4.042951e-01
1.929008750292588e+00	3.936799e-01	4.039978e-01
1.929111150292647e+00	3.934139e-01	4.037023e-01
1.929213550292707e+00	3.931493e-01	4.034083e-01
1.929315950292767e+00	3.928863e-01	4.031162e-01
1.929418350292827e+00	3.926247e-01	4.028256e-01
1.929520750292887e+00	3.923647e-01	4.025367e-01
1.929623150292946e+00	3.921060e-01	4.022494e-01
1.929725550293006e+00	3.918489e-01	4.019638e-01
1.929827950293066e+00	3.915932e-01	4.016798e-01
1.929930350293126e+00	3.913389e-01	4.013973e-01
1.930032750293186e+00	3.910861e-01	4.011164e-01
1.930135150293245e+00	3.908346e-01	4.008371e-01
1.930237550293305e+00	3.905846e-01	4.005594e-01
1.930339950293365e+00	3.903359e-01	4.002832e-01
1.930442350293425e+00	3.900886e-01	4.000085e-01
1.930544750293484e+00	3.898427e-01	3.997353e-01
1.930647150293544e+00	3.895982e-01	3.994637e-01
1.930749550293604e+00	3.893549e-01	3.991935e-01
1.930851950293664e+00	3.891130e-01	3.989248e-01
1.930954350293724e+00	3.888724e-01	3.986575e-01
1.931056750293783e+00	3.886332e-01	3.983917e-01
1.931159150293843e+00	3.883952e-01	3.981274e-01
1.931261550293903e+00	3.881585e-01	3.978645e-01
1.931363950293963e+00	3.879231e-01	3.976030e-01
1.931466350294023e+00	3.876889e-01	3.973429e-01
1.931568750294082e+00	3.874560e-01	3.970842e-01
1.931671150294142e+00	3.872243e-01	3.968269e-01
1.931773550294202e+00	3.869939e-01	3.965709e-01
1.931875950294262e+00	3.867647e-01	3.963163e-01
1.931978350294322e+00	3.865367e-01	3.960631e-01
1.932080750294381e+00	3.863100e-01	3.958112e-01
1.932183150294441e+00	3.860844e-01	3.955607e-01
1.932285550294501e+00	3.858600e-01	3.953114e-01
1.932387950294561e+00	3.856368e-01	3.950635e-01
1.932490350294620e+00	3.854147e-01	3.948168e-01
1.932592750294680e+00	3.851938e-01	3.945715e-01
1.932695150294740e+00	3.849741e-01	3.943274e-01
1.932797550294800e+00	3.847555e-01	3.940846e-01
1.932899950294860e+00	3.845380e-01	3.938430e-01
1.933002350294919e+00	3.843216e-01	3.936027e-01
1.933104750294979e+00	3.841064e-01	3.933637e-01
1.933207150295039e+00	3.838923e-01	3.931258e-01
1.933309550295099e+00	3.836792e-01	3.928892e-01
1.933411950295159e+00	3.834673e-01	3.926538e-01
1.933514350295218e+00	3.832564e-01	3.924196e-01
1.933616750295278e+00	3.830466e-01	3.921866e-01
1.933719150295338e+00	3.828379e-01	3.919547e-01
1.933821550295398e+00	3.826302e-01	3.917241e-01
1.933923950295457e+00	3.824235e-01	3.914946e-01
1.934026350295517e+00	3.822179e-01	3.912662e-01
1.934128750295577e+00	3.820134e-01	3.910390e-01
1.934231150295637e+00	3.818099e-01	3.908130e-01
1.934333550295697e+00	3.816073e-01	3.905880e-01
1.934435950295756e+00	3.814058e-01	3.903642e-01
1.934538350295816e+00	3.812053e-01	3.901415e-01
1.934640750295876e+00	3.810058e-01	3.899199e-01
1.934743150295936e+00	3.808073e-01	3.896994e-01
1.934845550295996e+00	3.806097e-01	3.894800e-01
1.934947950296055e+00	3.804131e-01	3.892617e-01
1.935050350296115e+00	3.802175e-01	3.890444e-01
1.935152750296175e+00	3.800228e-01	3.888282e-01
1.935255150296235e+00	3.798291e-01	3.886130e-01
1.935357550296295e+00	3.796363e-01	3.883989e-01
1.935459950296354e+00	3.794445e-01	3.881859e-01
1.935562350296414e+00	3.792536e-01	3.879739e-01
1.935664750296474e+00	3.790636e-01	3.877629e-01
1.935767150296534e+00	3.788745e-01	3.875529e-01
1.935869550296593e+00	3.786864e-01	3.873439e-01
1.935971950296653e+00	3.784991e-01	3.871360e-01
1.936074350296713e+00	3.783127e-01	3.869290e-01
1.936176750296773e+00	3.781272e-01	3.867230e-01
1.936279150296833e+00	3.779427e-01	3.865180e-01
1.936381550296892e+00	3.777589e-01	3.863140e-01
1.936483950296952e+00	3.775761e-01	3.861109e-01
1.936586350297012e+00	3.773941e-01	3.859088e-01
1.936688750297072e+00	3.772130e-01	3.857076e-01
1.936791150297132e+00	3.770328e-01	3.855075e-01
1.936893550297191e+00	3.768533e-01	3.853082e-01
1.936995950297251e+00	3.766747e-01	3.851099e-01
1.937098350297311e+00	3.764970e-01	3.849125e-01
1.937200750297371e+00	3.763201e-01	3.847160e-01
1.937303150297430e+00	3.761440e-01	3.845204e-01
1.937405550297490e+00	3.759687e-01	3.843258e-01
1.937507950297550e+00	3.757942e-01	3.841320e-01
1.937610350297610e+00	3.756206e-01	3.839391e-01
1.937712750297670e+00	3.754477e-01	3.837472e-01
1.937815150297729e+00	3.752756e-01	3.835561e-01
1.937917550297789e+00	3.751044e-01	3.833659e-01
1.938019950297849e+00	3.749339e-01	3.831765e-01
1.938122350297909e+00	3.747641e-01	3.829881e-01
1.938224750297969e+00	3.745952e-01	3.828004e-01
1.938327150298028e+00	3.744270e-01	3.826137e-01
1.938429550298088e+00	3.742596e-01	3.824278e-01
1.938531950298148e+00	3.740929e-01	3.822427e-01
1.938634350298208e+00	3.739270e-01	3.820584e-01
1.938736750298268e+00	3.737619e-01	3.818750e-01
1.938839150298327e+00	3.735974e-01	3.816924e-01
1.938941550298387e+00	3.734338e-01	3.815107e-01
1.939043950298447e+00	3.732708e-01	3.813297e-01
1.939146350298507e+00	3.731086e-01	3.811496e-01
1.939248750298566e+00	3.729471e-01	3.809702e-01
1.939351150298626e+00	3.727863e-01	3.807917e-01
1.939453550298686e+00	3.726262e-01	3.806139e-01
1.939555950298746e+00	3.724669e-01	3.804369e-01
1.939658350298806e+00	3.723082e-01	3.802607e-01
1.939760750298865e+00	3.721502e-01	3.800853e-01
1.939863150298925e+00	3.719930e-01	3.799107e-01
1.939965550298985e+00	3.718364e-01	3.797368e-01
1.940067950299045e+00	3.716805e-01	3.795637e-01
1.940170350299105e+00	3.715253e-01	3.793913e-01
1.940272750299164e+00	3.713707e-01	3.792197e-01
1.940375150299224e+00	3.712169e-01	3.790488e-01
1.940477550299284e+00	3.710636e-01	3.788787e-01
1.940579950299344e+00	3.709111e-01	3.787093e-01
1.940682350299404e+00	3.707592e-01	3.785406e-01
1.940784750299463e+00	3.706080e-01	3.783727e-01
1.940887150299523e+00	3.704574e-01	3.782055e-01
1.940989550299583e+00	3.703075e-01	3.780390e-01
1.941091950299643e+00	3.701582e-01	3.778732e-01
1.941194350299702e+00	3.700095e-01	3.777081e-01
1.941296750299762e+00	3.698615e-01	3.775437e-01
1.941399150299822e+00	3.697141e-01	3.773801e-01
1.941501550299882e+00	3.695673e-01	3.772171e-01
1.941603950299942e+00	3.694212e-01	3.770548e-01
1.941706350300001e+00	3.692756e-01	3.768932e-01
1.941808750300061e+00	3.691307e-01	3.767323e-01
1.941911150300121e+00	3.689864e-01	3.765720e-01
1.942013550300181e+00	3.688427e-01	3.764125e-01
1.942115950300241e+00	3.686996e-01	3.762535e-01
1.942218350300300e+00	3.685571e-01	3.760953e-01
1.942320750300360e+00	3.684152e-01	3.759377e-01
1.942423150300420e+00	3.682739e-01	3.757808e-01
1.942525550300480e+00	3.681331e-01	3.756245e-01
1.942627950300539e+00	3.679930e-01	3.754689e-01
1.942730350300599e+00	3.678534e-01	3.753139e-01
1.942832750300659e+00	3.677144e-01	3.751596e-01
1.942935150300719e+00	3.675759e-01	3.750059e-01
1.943037550300779e+00	3.674381e-01	3.748528e-01
1.943139950300838e+00	3.673008e-01	3.747003e-01
1.943242350300898e+00	3.671641e-01	3.745485e-01
1.943344750300958e+00	3.670279e-01	3.743973e-01
1.943447150301018e+00	3.668923e-01	3.742467e-01
1.943549550301078e+00	3.667572e-01	3.740968e-01
1.943564164586800e+00	3.667380e-01	3.740754e-01
1.943578778872523e+00	3.667188e-01	3.740540e-01
1.943593393158246e+00	3.666996e-01	3.740327e-01
1.943608007443969e+00	3.666804e-01	3.740114e-01
1.943622621729692e+00	3.666612e-01	3.739901e-01
1.943637236015414e+00	3.666420e-01	3.739688e-01
1.943651850301137e+00	3.666228e-01	3.739475e-01
1.943651950301137e+00	3.666227e-01	3.739474e-01
1.943754350301197e+00	3.664887e-01	3.737986e-01
1.943856750301257e+00	3.663553e-01	3.736504e-01
1.943959150301317e+00	3.662224e-01	3.735029e-01
1.944061550301377e+00	3.660900e-01	3.733559e-01
1.944163950301436e+00	3.659582e-01	3.732095e-01
1.944266350301496e+00	3.658269e-01	3.730637e-01
1.944368750301556e+00	3.656961e-01	3.729185e-01
1.944471150301616e+00	3.655659e-01	3.727739e-01
1.944573550301675e+00	3.654361e-01	3.726299e-01
1.944675950301735e+00	3.653069e-01	3.724864e-01
1.944778350301795e+00	3.651782e-01	3.723435e-01
1.944880750301855e+00	3.650500e-01	3.722011e-01
1.944983150301915e+00	3.649223e-01	3.720593e-01
1.945085550301974e+00	3.647951e-01	3.719181e-01
1.945187950302034e+00	3.646684e-01	3.717774e-01
1.945290350302094e+00	3.645422e-01	3.716373e-01
1.945392750302154e+00	3.644165e-01	3.714978e-01
1.945495150302214e+00	3.642913e-01	3.713588e-01
1.945597550302273e+00	3.641666e-01	3.712203e-01
1.945699950302333e+00	3.640424e-01	3.710823e-01
1.945802350302393e+00	3.639187e-01	3.709449e-01
1.945904750302453e+00	3.637954e-01	3.708081e-01
1.946007150302512e+00	3.636726e-01	3.706717e-01
1.946109550302572e+00	3.635503e-01	3.705359e-01
1.946124164588295e+00	3.635329e-01	3.705166e-01
1.946138778874018e+00	3.635155e-01	3.704973e-01
1.946153393159741e+00	3.634981e-01	3.704779e-01
1.946168007445463e+00	3.634807e-01	3.704586e-01
1.946182621731186e+00	3.634633e-01	3.704393e-01
1.946197236016909e+00	3.634459e-01	3.704200e-01
1.946211850302632e+00	3.634286e-01	3.704008e-01
1.946211950302632e+00	3.634284e-01	3.704006e-01
1.946226564588355e+00	3.634111e-01	3.703814e-01
1.946241178874078e+00	3.633938e-01	3.703621e-01
1.946255793159801e+00	3.633764e-01	3.703429e-01
1.946270407445523e+00	3.633591e-01	3.703236e-01
1.946285021731246e+00	3.633418e-01	3.703044e-01
1.946299636016969e+00	3.633245e-01	3.702852e-01
1.946314250302692e+00	3.633072e-01	3.702660e-01
1.946314350302692e+00	3.633071e-01	3.702659e-01
1.946328964588415e+00	3.632898e-01	3.702467e-01
1.946343578874137e+00	3.632725e-01	3.702275e-01
1.946358193159860e+00	3.632552e-01	3.702083e-01
1.946372807445583e+00	3.632380e-01	3.701892e-01
1.946387421731306e+00	3.632208e-01	3.701700e-01
1.946402036017029e+00	3.632035e-01	3.701509e-01
1.946416650302752e+00	3.631863e-01	3.701318e-01
1.946416750302752e+00	3.631862e-01	3.701316e-01
1.946519150302811e+00	3.630657e-01	3.699979e-01
1.946621550302871e+00	3.629457e-01	3.698647e-01
1.946723950302931e+00	3.628262e-01	3.697320e-01
1.946826350302991e+00	3.627072e-01	3.695998e-01
1.946928750303051e+00	3.625886e-01	3.694681e-01
1.947031150303110e+00	3.624704e-01	3.693369e-01
1.947133550303170e+00	3.623527e-01	3.692062e-01
1.947235950303230e+00	3.622354e-01	3.690760e-01
1.947338350303290e+00	3.621186e-01	3.689463e-01
1.947440750303350e+00	3.620022e-01	3.688170e-01
1.947543150303409e+00	3.618862e-01	3.686883e-01
1.947645550303469e+00	3.617707e-01	3.685600e-01
1.947747950303529e+00	3.616557e-01	3.684323e-01
1.947850350303589e+00	3.615410e-01	3.683050e-01
1.947952750303648e+00	3.614268e-01	3.681782e-01
1.948055150303708e+00	3.613130e-01	3.680518e-01
1.948069764589431e+00	3.612968e-01	3.680338e-01
1.948084378875154e+00	3.612806e-01	3.680158e-01
1.948098993160877e+00	3.612644e-01	3.679979e-01
1.948113607446599e+00	3.612482e-01	3.679799e-01
1.948128221732322e+00	3.612320e-01	3.679619e-01
1.948142836018045e+00	3.612159e-01	3.679440e-01
1.948157450303768e+00	3.611997e-01	3.679261e-01
1.948157550303768e+00	3.611996e-01	3.679259e-01
1.948259950303828e+00	3.610867e-01	3.678005e-01
1.948362350303888e+00	3.609741e-01	3.676756e-01
1.948464750303947e+00	3.608620e-01	3.675511e-01
1.948567150304007e+00	3.607503e-01	3.674271e-01
1.948669550304067e+00	3.606390e-01	3.673035e-01
1.948771950304127e+00	3.605281e-01	3.671804e-01
1.948874350304187e+00	3.604177e-01	3.670578e-01
1.948976750304246e+00	3.603076e-01	3.669356e-01
1.949079150304306e+00	3.601979e-01	3.668138e-01
1.949181550304366e+00	3.600887e-01	3.666925e-01
1.949283950304426e+00	3.599798e-01	3.665716e-01
1.949386350304485e+00	3.598713e-01	3.664512e-01
1.949400850304494e+00	3.598560e-01	3.664342e-01
1.949415350304502e+00	3.598407e-01	3.664172e-01
1.949429850304511e+00	3.598254e-01	3.664002e-01
1.949444350304519e+00	3.598101e-01	3.663832e-01
1.949458850304528e+00	3.597948e-01	3.663662e-01
1.949473350304536e+00	3.597795e-01	3.663492e-01
1.949487850304545e+00	3.597642e-01	3.663323e-01
1.949488750304545e+00	3.597632e-01	3.663312e-01
1.949503364590268e+00	3.597476e-01	3.663140e-01
1.949517978875991e+00	3.597324e-01	3.662970e-01
1.949532593161714e+00	3.597178e-01	3.662802e-01
1.949547207447436e+00	3.597037e-01	3.662636e-01
1.949561821733159e+00	3.596901e-01	3.662471e-01
1.949576436018882e+00	3.596771e-01	3.662308e-01
1.949591050304605e+00	3.596645e-01	3.662147e-01
1.949591150304605e+00	3.596645e-01	3.662146e-01
1.949605764590328e+00	3.596529e-01	3.661988e-01
1.949620378876051e+00	3.596429e-01	3.661836e-01
1.949634993161774e+00	3.596343e-01	3.661688e-01
1.949649607447496e+00	3.596272e-01	3.661545e-01
1.949664221733219e+00	3.596216e-01	3.661408e-01
1.949678836018942e+00	3.596174e-01	3.661275e-01
1.949693450304665e+00	3.596148e-01	3.661147e-01
1.949693550304665e+00	3.596148e-01	3.661146e-01
1.949708164590388e+00	3.596141e-01	3.661025e-01
1.949722778876110e+00	3.596158e-01	3.660912e-01
1.949737393161833e+00	3.596201e-01	3.660808e-01
1.949752007447556e+00	3.596267e-01	3.660711e-01
1.949766621733279e+00	3.596358e-01	3.660623e-01
1.949781236019002e+00	3.596474e-01	3.660543e-01
1.949795850304725e+00	3.596614e-01	3.660471e-01
1.949795950304725e+00	3.596615e-01	3.660471e-01
1.949810564590448e+00	3.596785e-01	3.660409e-01
1.949825178876170e+00	3.596988e-01	3.660358e-01
1.949839793161893e+00	3.597226e-01	3.660319e-01
1.949854407447616e+00	3.597499e-01	3.660291e-01
1.949869021733339e+00	3.597805e-01	3.660274e-01
1.949883636019061e+00	3.598145e-01	3.660270e-01
1.949898250304784e+00	3.598520e-01	3.660276e-01
1.949898350304784e+00	3.598523e-01	3.660276e-01
1.949912964590507e+00	3.598937e-01	3.660295e-01
1.949927578876230e+00	3.599394e-01	3.660329e-01
1.949942193161953e+00	3.599896e-01	3.660378e-01
1.949956807447676e+00	3.600441e-01	3.660441e-01
1.949971421733399e+00	3.601029e-01	3.660519e-01
1.949986036019121e+00	3.601662e-01	3.660611e-01
1.950000650304844e+00	3.602338e-01	3.660718e-01
1.950000750304844e+00	3.602343e-01	3.660718e-01
1.950015364590567e+00	3.603067e-01	3.660841e-01
1.950029978876290e+00	3.603845e-01	3.660982e-01
1.950044593162013e+00	3.604675e-01	3.661140e-01
1.950059207447735e+00	3.605558e-01	3.661315e-01
1.950073821733458e+00	3.606494e-01	3.661508e-01
1.950088436019181e+00	3.607482e-01	3.661718e-01
1.950103050304904e+00	3.608523e-01	3.661946e-01
1.950103150304904e+00	3.608531e-01	3.661948e-01
1.950117764590627e+00	3.609630e-01	3.662195e-01
1.950132378876350e+00	3.610790e-01	3.662463e-01
1.950146993162073e+00	3.612011e-01	3.662750e-01
1.950161607447795e+00	3.613294e-01	3.663058e-01
1.950176221733518e+00	3.614637e-01	3.663387e-01
1.950190836019241e+00	3.616042e-01	3.663735e-01
1.950205450304964e+00	3.617508e-01	3.664104e-01
1.950205550304964e+00	3.617519e-01	3.664107e-01
1.950220164590687e+00	3.619051e-01	3.664498e-01
1.950234778876409e+00	3.620652e-01	3.664911e-01
1.950249393162132e+00	3.622322e-01	3.665347e-01
1.950264007447855e+00	3.624060e-01	3.665807e-01
1.950278621733578e+00	3.625868e-01	3.666288e-01
1.950293236019301e+00	3.627745e-01	3.666793e-01
1.950307850305024e+00	3.629690e-01	3.667321e-01
1.950307950305024e+00	3.629704e-01	3.667324e-01
1.950322564590746e+00	3.631723e-01	3.667876e-01
1.950337178876469e+00	3.633817e-01	3.668453e-01
1.950351793162192e+00	3.635987e-01	3.669055e-01
1.950366407447915e+00	3.638232e-01	3.669681e-01
1.950381021733638e+00	3.640553e-01	3.670333e-01
1.950395636019360e+00	3.642949e-01	3.671009e-01
1.950410250305083e+00	3.645422e-01	3.671711e-01
1.950410350305083e+00	3.645439e-01	3.671716e-01
1.950424964590806e+00	3.647990e-01	3.672444e-01
1.950439578876529e+00	3.650623e-01	3.673198e-01
1.950454193162252e+00	3.653337e-01	3.673979e-01
1.950468807447975e+00	3.656132e-01	3.674787e-01
1.950483421733697e+00	3.659008e-01	3.675622e-01
1.950498036019420e+00	3.661965e-01	3.676483e-01
1.950512650305143e+00	3.665003e-01	3.677371e-01
1.950512750305143e+00	3.665024e-01	3.677377e-01
1.950527364590866e+00	3.668147e-01	3.678293e-01
1.950541978876589e+00	3.671354e-01	3.679237e-01
1.950556593162312e+00	3.674648e-01	3.680209e-01
1.950571207448034e+00	3.678026e-01	3.681210e-01
1.950585821733757e+00	3.681490e-01	3.682238e-01
1.950600436019480e+00	3.685039e-01	3.683294e-01
1.950615050305203e+00	3.688674e-01	3.684378e-01
1.950615150305203e+00	3.688699e-01	3.684386e-01
1.950717550305263e+00	3.716636e-01	3.692795e-01
1.950819950305323e+00	3.748935e-01	3.702633e-01
1.950922350305382e+00	3.785623e-01	3.713907e-01
